genes,loadings
AT3G32226,-6.107975348927778e-05
AT3G32230,-9.422944181847269e-05
AT3G32240,-0.00014414450189044123
AT3G32250,1.0596988607007635e-05
AT3G32260,3.6937963236892256e-06
AT3G32270,1.2402732643951877e-06
AT3G32275,9.659238839584949e-06
AT3G32280,-5.078714666565629e-06
AT3G32290,-5.107926347823407e-07
AT3G32295,-3.1266047853023446e-05
AT3G32300,-1.3973811037714947e-05
AT3G32305,1.2913241176955622e-05
AT3G32310,-1.3695306714179825e-05
AT3G32313,-1.5672713074208555e-05
AT3G32316,-1.0389125053048942e-05
AT3G32320,3.98972406562662e-06
AT3G32330,1.6287824052789512e-06
AT3G32340,1.4080780631068325e-06
AT3G32360,-6.48977394884911e-05
AT3G32370,-4.162043043246681e-06
AT3G32371,-1.846080786448737e-05
AT3G32373,3.969844946005711e-06
AT3G32375,6.589565301926476e-06
AT3G32377,-0.0002766682903831037
AT3G32380,-1.6335631533451013e-06
AT3G32383,-2.5473529170879836e-06
AT3G32385,-1.9394051529257536e-05
AT3G32387,7.109012937605805e-07
AT3G32389,-4.303702946533504e-06
AT3G32391,5.116353113893725e-06
AT3G32393,2.5488743744550882e-06
AT3G32394,7.73775198950989e-06
AT3G32395,4.789274967048327e-06
AT3G32397,5.5280823649070576e-06
AT3G32400,-4.899693483853022e-07
AT3G32405,9.980503619752053e-06
AT3G32410,-3.479679632831397e-05
AT3G32415,7.456992865439421e-05
AT3G32420,-1.443873847938935e-06
AT3G32425,-1.0090816322049225e-05
AT3G32435,1.2659711903676317e-06
AT3G32445,2.52974760915593e-06
AT3G32455,4.072268307527369e-06
AT3G32465,-6.722487207614623e-07
AT3G32475,7.303186335461636e-06
AT3G32677,-4.210718751789353e-05
AT3G32880,-9.054358756357267e-05
AT3G32890,1.751751267831376e-06
AT3G32893,-3.0083259408505137e-05
AT3G32894,5.696154005097084e-06
AT3G32895,2.201148252230618e-05
AT3G32896,-1.9283462195067475e-06
AT3G32897,-3.576890517306799e-05
AT3G32898,1.5063172878824154e-05
AT3G32899,7.5636223274972686e-06
AT3G32900,-2.184555240162014e-05
AT3G32901,-2.6680658064140593e-07
AT3G32902,-8.85225809301101e-06
AT3G32903,-3.902585509469004e-06
AT3G32904,-4.09120081661315e-06
AT3G32910,-7.064643532365459e-06
AT3G32912,7.94387445281778e-06
AT3G32914,-2.1835184253909236e-05
AT3G32917,-4.4762931073175904e-05
AT3G32920,-0.0006889749249617208
AT3G32925,-0.0009634796550467028
AT3G32930,-0.008891423096273951
AT3G32940,-0.00751335885315645
AT3G32950,2.7789456056556157e-06
AT3G32960,5.82300769223583e-06
AT3G32962,-1.8097053631186914e-05
AT3G32964,-2.7130634447661375e-05
AT3G32966,-4.268466769549709e-05
AT3G32968,3.530621617137378e-06
AT3G32970,-1.1612245499567513e-05
AT3G32975,5.015908029354119e-06
AT3G32980,-0.011100455046408879
AT3G32990,0.00021875923615543777
AT3G33000,0.0007988753790815022
AT3G33002,0.0003505932581062667
AT3G33004,0.00032439760474990985
AT3G33005,8.076420737075478e-06
AT3G33006,9.247881393464493e-06
AT3G33008,6.281054757046856e-06
AT3G33009,-4.4781764551207695e-06
AT3G33010,3.7520995295658624e-06
AT3G33011,-3.544197768412475e-06
AT3G33025,4.8234738816599675e-06
AT3G33030,3.3889290966172028e-06
AT3G33035,7.500644999912981e-06
AT3G33045,5.714668379166375e-06
AT3G33055,5.5248486136258905e-06
AT3G33058,-1.8723380188732733e-05
AT3G33064,-1.7807007259575886e-05
AT3G33065,-7.567110878440058e-06
AT3G33066,2.6402811342822046e-06
AT3G33067,-8.07080038518723e-05
AT3G33069,-1.0543552572900455e-05
AT3G33070,5.358292574040927e-07
AT3G33071,8.113966033238574e-07
AT3G33072,-6.911929590747151e-05
AT3G33073,-6.288456374995078e-05
AT3G33074,-1.401295818585897e-06
AT3G33075,7.023127623881324e-06
AT3G33076,-3.417253313013381e-05
AT3G33077,5.57212290171622e-06
AT3G33079,9.975531019932887e-06
AT3G33080,-3.091425660912749e-05
AT3G33081,-3.0590131793439955e-05
AT3G33082,-4.094475832591663e-05
AT3G33083,8.286639104672336e-07
AT3G33084,-0.0002456904311766676
AT3G33085,-6.093605651691726e-05
AT3G33091,-1.6281807714398365e-05
AT3G33094,-1.086204406689977e-05
AT3G33097,2.383968738452463e-06
AT3G33100,5.77655826696954e-06
AT3G33103,5.729409897025638e-05
AT3G33106,1.3412432618492136e-05
AT3G33109,-6.191354769555185e-05
AT3G33112,9.772743479845307e-05
AT3G33115,3.4015413698000336e-06
AT3G33118,-5.310333324264868e-05
AT3G33121,1.447496377125232e-05
AT3G33124,6.529785291294028e-06
AT3G33127,-2.513736422216765e-05
AT3G33130,-3.9620090168016235e-06
AT3G33131,2.4627386495916352e-06
AT3G33133,9.48331602011841e-06
AT3G33136,-5.070253793776277e-06
AT3G33139,8.607300568420946e-06
AT3G33142,8.200697668520199e-06
AT3G33145,-1.16756277762519e-05
AT3G33148,-1.5692371915292588e-05
AT3G33151,-4.2869798158184015e-05
AT3G33154,1.1130104005664893e-05
AT3G33157,-3.4462861796150064e-05
AT3G33160,-2.8469507441127086e-05
AT3G33163,5.256861148596852e-06
AT3G33166,-0.00011532956111367052
AT3G33169,-1.269448131582787e-05
AT3G33172,7.817961253288827e-06
AT3G33175,5.636997058694755e-06
AT3G33178,2.464645808572832e-06
AT3G33181,7.909219595760475e-06
AT3G33185,2.3908471232241008e-06
AT3G33187,1.887583930759227e-06
AT3G33189,7.444204028983767e-07
AT3G33193,-1.291391514127117e-05
AT3G33197,-1.4956011818449686e-06
AT3G33201,7.064310519627138e-06
AT3G33205,1.1096636125822748e-05
AT3G33215,-2.519553797796218e-07
AT3G33225,-4.46859201547783e-05
AT3G33230,-1.910579329931806e-05
AT3G33235,-0.0002479210007827576
AT3G33293,6.779053814652381e-07
AT3G33377,-0.00014825381636579237
AT3G33393,-3.29279311431215e-06
AT3G33448,-0.00016033746635311607
AT3G33494,-3.673221184496991e-07
AT3G33520,-0.007926078015571224
AT3G33528,-0.0014354259763156142
AT3G33530,-0.0077608991331428725
AT3G33537,4.800437101909682e-06
AT3G33545,5.474970504069131e-06
AT3G33555,8.43697759353442e-06
AT3G33565,1.0163662973238371e-05
AT3G33570,-1.2944683072939063e-05
AT3G33572,-9.554452478517858e-05
AT3G33575,-9.339236142618478e-06
AT3G33585,-5.939733463345224e-07
AT3G33595,6.559443118808263e-06
AT3G34299,-4.6291972905222065e-08
AT3G35003,3.0659312831205044e-07
AT3G35707,-3.2132001751878434e-08
AT3G36411,-1.544231224652467e-08
AT3G36659,-0.00042092467823451985
AT3G37820,4.954865222989434e-06
AT3G38525,-2.9580952913140158e-05
AT3G39230,7.235133526199717e-06
AT3G39935,3.710173959844777e-06
AT3G40640,2.5925221728246553e-06
AT3G41345,-1.4022470731103456e-05
AT3G41761,0.0006826880321575822
AT3G41762,-0.002348989922553179
AT3G41768,-0.003586409747971393
AT3G41979,-0.00031426570402478946
AT3G42047,0.00015934151636016618
AT3G42050,-0.006816411477115069
AT3G42052,-0.003175581168119583
AT3G42054,4.1341379784778285e-06
AT3G42057,-1.9241977905471116e-05
AT3G42060,9.898722517573557e-07
AT3G42065,-1.462894862217131e-05
AT3G42070,-2.281664482592608e-05
AT3G42075,0.00020272978052032325
AT3G42080,2.6360402020384208e-06
AT3G42083,-3.0374302429552746e-05
AT3G42086,-2.55577533880642e-06
AT3G42090,-0.0005225926390179776
AT3G42100,-2.8206710201169528e-05
AT3G42110,-7.582098340367563e-05
AT3G42115,1.0327818203395979e-05
AT3G42120,3.4662536185720253e-06
AT3G42130,1.310246956108041e-05
AT3G42140,9.857488701547467e-06
AT3G42148,-2.8303383778457483e-05
AT3G42150,-0.0076770856290858
AT3G42153,-8.36311686290238e-07
AT3G42155,-5.6164555775967225e-06
AT3G42160,-1.3866723949874104e-05
AT3G42170,-0.007919962343347936
AT3G42174,-2.3956969110225485e-05
AT3G42178,5.514348347501352e-06
AT3G42179,-5.362671844077709e-05
AT3G42180,-0.004299093088787462
AT3G42181,-0.00010053606676732633
AT3G42182,-2.5403125130514563e-05
AT3G42186,1.6368811866837535e-06
AT3G42190,-5.321931585240572e-06
AT3G42200,-1.2795649737273725e-06
AT3G42203,9.2357439210846e-06
AT3G42206,3.844620837620936e-06
AT3G42220,1.0404781922602495e-05
AT3G42230,5.26156470536428e-06
AT3G42233,5.438066920534146e-06
AT3G42236,4.037355897944395e-06
AT3G42240,-4.22016682358294e-06
AT3G42245,1.6155562655837927e-05
AT3G42250,-5.397393867197829e-06
AT3G42251,3.417424313397959e-06
AT3G42252,-5.628629603289295e-07
AT3G42253,-5.393545999607328e-06
AT3G42254,-1.2314467715862865e-05
AT3G42255,7.348680044753813e-06
AT3G42256,2.563400053402822e-07
AT3G42257,8.226149227087288e-06
AT3G42258,6.397081466988488e-06
AT3G42260,-6.821310475423706e-07
AT3G42270,-4.619242331013979e-06
AT3G42280,2.410765160090748e-06
AT3G42290,5.325388024564044e-06
AT3G42300,6.090065371934584e-06
AT3G42305,0.00017576921830264998
AT3G42310,-5.546629767274298e-05
AT3G42313,1.2080711239637989e-05
AT3G42316,6.6575038415287375e-06
AT3G42320,-4.145147300878052e-06
AT3G42330,-1.1181713472044719e-07
AT3G42340,3.401872913324329e-07
AT3G42350,4.334873088411186e-06
AT3G42353,-9.604709710167692e-05
AT3G42356,-4.347011853858267e-05
AT3G42360,-2.5373720057340358e-05
AT3G42383,-6.25289320538281e-05
AT3G42386,-2.5628147623545684e-05
AT3G42390,5.4720263791217495e-06
AT3G42400,1.934479301302647e-06
AT3G42410,-1.9496361556607745e-06
AT3G42420,5.447163454456316e-06
AT3G42430,4.2115087096209985e-07
AT3G42431,-2.0962069829668527e-05
AT3G42432,2.2905801270381145e-06
AT3G42433,8.289266001178142e-06
AT3G42434,4.758876188641763e-06
AT3G42436,-3.492378431976645e-05
AT3G42438,5.390005125574384e-06
AT3G42440,3.7498449279231246e-06
AT3G42445,-1.5090813882406395e-05
AT3G42450,0.00010263721186990529
AT3G42460,3.075114180124264e-06
AT3G42466,-3.3933321483369327e-06
AT3G42470,5.009453898219325e-06
AT3G42471,1.7384391464921136e-05
AT3G42472,-1.0887144984293258e-06
AT3G42473,-9.539798183185126e-05
AT3G42474,1.0516387080682677e-06
AT3G42476,-8.46435492793958e-06
AT3G42478,-2.703950193121346e-06
AT3G42480,2.6127842379453994e-06
AT3G42490,-4.14786085333183e-07
AT3G42500,9.378072004756999e-07
AT3G42510,-5.0973392806919236e-05
AT3G42520,-0.00016248181255691506
AT3G42530,-1.1877117493521834e-05
AT3G42535,-2.391660144400279e-05
AT3G42540,1.6975063569282264e-06
AT3G42542,3.0298821030085686e-06
AT3G42545,-4.424979144567173e-05
AT3G42550,-6.612990432994727e-05
AT3G42553,8.081721669281651e-07
AT3G42556,6.750368517514513e-06
AT3G42557,4.291237060022334e-06
AT3G42560,2.8836598398234826e-06
AT3G42565,1.4821851266562367e-05
AT3G42570,-0.0002587836375623975
AT3G42580,1.918737303863442e-06
AT3G42590,5.084772495732021e-06
AT3G42600,-3.281275752070067e-06
AT3G42610,-3.200077644852523e-06
AT3G42620,-5.1842368554924665e-06
AT3G42621,3.9384976587843e-06
AT3G42622,-4.592604411625748e-05
AT3G42624,-2.2142797372998608e-05
AT3G42626,-1.279335645126621e-05
AT3G42628,-0.00011513945561092796
AT3G42630,-0.0075141389472863935
AT3G42640,-0.006602215605117847
AT3G42645,1.4525664979519875e-05
AT3G42646,6.582323285640736e-07
AT3G42650,-8.511414159781115e-05
AT3G42653,-1.1746323017532445e-05
AT3G42656,-4.3760597656890574e-07
AT3G42658,-0.004955113639965182
AT3G42660,-0.007737629231441097
AT3G42670,-0.006512365375239949
AT3G42680,4.4878009994338656e-07
AT3G42690,-2.67280591116044e-05
AT3G42700,-2.590479538896665e-06
AT3G42710,5.445233498381498e-06
AT3G42711,-4.433969074880522e-06
AT3G42712,-3.237139203434277e-05
AT3G42713,-1.4998057346702409e-05
AT3G42714,-3.0583693685286515e-05
AT3G42715,1.6364886394877387e-05
AT3G42716,-0.00015190370829999388
AT3G42717,4.997588421589481e-06
AT3G42718,-4.358077545759166e-05
AT3G42719,-0.00021788585296050392
AT3G42720,-0.0001429400730245709
AT3G42721,-3.8108595418598454e-05
AT3G42722,1.9020738524151664e-06
AT3G42723,-0.0001867960080813981
AT3G42724,-3.0370397325848445e-06
AT3G42725,-0.00497161215330585
AT3G42726,-5.369676812995111e-07
AT3G42727,-3.2365513939312114e-05
AT3G42730,2.865736350036318e-06
AT3G42740,7.522706741193512e-07
AT3G42750,5.68148080348901e-06
AT3G42760,4.2508028827099763e-07
AT3G42763,8.523046989439437e-06
AT3G42766,7.964518998787256e-06
AT3G42770,1.6555048177031698e-06
AT3G42780,-8.075552458125282e-06
AT3G42783,-6.6558046884464015e-06
AT3G42786,-2.3948775134630583e-05
AT3G42790,-0.007944258802557105
AT3G42791,2.7085524592253732e-06
AT3G42792,-0.0005748818687828598
AT3G42794,1.23534975957206e-05
AT3G42796,1.134600980755773e-06
AT3G42798,-1.937050936029611e-05
AT3G42800,-0.004406132694274748
AT3G42803,8.932598285962598e-06
AT3G42806,-0.0017945426741606853
AT3G42810,-0.00043321755094359723
AT3G42820,-6.046232502150997e-05
AT3G42830,-6.901858760291303e-05
AT3G42835,-9.98553270008981e-07
AT3G42836,-5.9664431743584e-06
AT3G42837,5.1767759357941525e-05
AT3G42850,-0.0008214573440255999
AT3G42860,-0.005321168574955047
AT3G42870,4.290390615597823e-06
AT3G42875,4.291056568528034e-06
AT3G42880,8.864874693728542e-05
AT3G42883,6.171708620083557e-06
AT3G42886,3.099752973484904e-05
AT3G42890,7.77297164393626e-06
AT3G42900,1.3877235993613915e-05
AT3G42910,-6.171071431985196e-07
AT3G42913,4.131106614610031e-06
AT3G42916,-3.54147658887739e-05
AT3G42920,-5.684647329794974e-06
AT3G42922,-6.267288688517696e-06
AT3G42924,3.550763942588921e-06
AT3G42927,-7.71445568002257e-05
AT3G42930,-9.465642243140874e-05
AT3G42935,4.618281793060797e-06
AT3G42940,-2.049334975582333e-06
AT3G42945,6.393495020103753e-06
AT3G42950,-0.007523569235670153
AT3G42960,-0.0006104294371705002
AT3G42980,1.3079194579796844e-06
AT3G42990,2.4232950552013994e-05
AT3G42993,1.1599005539938286e-05
AT3G42995,-2.3238884045279912e-07
AT3G42996,6.2808968630087156e-06
AT3G43000,-1.5445610037300143e-05
AT3G43005,2.8541741015777664e-06
AT3G43020,1.7662565773489268e-07
AT3G43025,-3.682596461258667e-06
AT3G43040,3.2541627239120153e-06
AT3G43050,5.947759216194309e-06
AT3G43060,-2.0628440305781384e-05
AT3G43070,-2.7534126298915804e-07
AT3G43080,-9.930081347888599e-05
AT3G43083,-0.00011881172077085177
AT3G43090,9.053675288555424e-06
AT3G43095,1.1201129754512707e-05
AT3G43100,-6.787255931571581e-06
AT3G43110,-0.004478348928691757
AT3G43120,4.923574208358359e-06
AT3G43123,9.581560336810126e-06
AT3G43126,-1.3894828691062212e-05
AT3G43128,-8.005042395641572e-05
AT3G43130,-1.3604685662561598e-05
AT3G43140,-5.67661396636138e-06
AT3G43141,4.1871849192229835e-06
AT3G43142,4.827939592106332e-06
AT3G43144,9.513329500274955e-06
AT3G43146,-2.8356857267417783e-05
AT3G43147,-4.624062524715883e-05
AT3G43148,-4.069535720998409e-05
AT3G43150,-1.7492455538156958e-06
AT3G43151,9.282578629821514e-06
AT3G43152,4.264907530953142e-06
AT3G43153,-3.3878632678221586e-06
AT3G43154,-1.726684376113896e-05
AT3G43156,8.197630713391778e-06
AT3G43157,1.1083193619488248e-06
AT3G43158,1.1963727653613485e-05
AT3G43160,1.1827639383337447e-05
AT3G43170,-3.153302617310761e-06
AT3G43175,7.876575652582003e-06
AT3G43180,-1.0104047069825622e-05
AT3G43190,-0.006127607464203245
AT3G43200,-0.00032150497635191795
AT3G43205,-7.261149802952847e-05
AT3G43210,-0.00638559611808003
AT3G43220,-0.008369481657332005
AT3G43230,-0.0073513534183596895
AT3G43240,-0.008018339620740228
AT3G43250,0.005264625178884858
AT3G43251,4.036208425872073e-05
AT3G43260,2.824369673805952e-06
AT3G43270,-0.007487874001799385
AT3G43280,-3.468274910963552e-05
AT3G43290,-0.00013719020828809012
AT3G43291,2.060358798220161e-05
AT3G43300,-0.008540100162550586
AT3G43302,3.82575614424772e-06
AT3G43303,-1.6897789693683435e-05
AT3G43304,-2.0920508830755253e-05
AT3G43307,-2.0940136940723317e-05
AT3G43310,-0.0005579242124378456
AT3G43315,-6.728848563891893e-05
AT3G43320,-8.507383162873061e-06
AT3G43330,1.5795745297242942e-06
AT3G43340,-0.0006541584944518645
AT3G43350,-0.0001977326071203905
AT3G43352,-2.1889091575556715e-05
AT3G43355,-4.773798240108312e-06
AT3G43356,-5.4454441527803796e-06
AT3G43357,2.226824405382184e-06
AT3G43358,-1.6867747738026268e-05
AT3G43359,-5.0273415842380215e-06
AT3G43360,7.281070189326118e-06
AT3G43370,-6.270188222177694e-06
AT3G43380,6.6086193461110505e-06
AT3G43390,-2.9218467943112878e-05
AT3G43400,-0.00026472638716756533
AT3G43410,4.3252254002231356e-07
AT3G43415,-2.0676090746047576e-08
AT3G43420,-5.8872885500095376e-05
AT3G43425,1.8475563320841934e-05
AT3G43430,-0.006886872439973104
AT3G43432,-3.9700010582139436e-05
AT3G43433,-3.505739066977916e-05
AT3G43436,-5.405100919603675e-05
AT3G43440,-0.007617448961612583
AT3G43442,-2.749381075002173e-05
AT3G43444,-5.8834401541385645e-06
AT3G43447,7.064258142307305e-09
AT3G43450,-0.00010305124827398236
AT3G43460,4.76234468182768e-06
AT3G43470,7.156076527610693e-05
AT3G43480,1.6764229608463252e-05
AT3G43485,4.114329123737465e-05
AT3G43490,-7.439599651619604e-07
AT3G43500,5.4078200468655164e-05
AT3G43503,3.248311875340119e-07
AT3G43505,0.00020281792408939322
AT3G43510,-0.006295392986675901
AT3G43520,-0.007850190571335874
AT3G43521,-3.4136784143864735e-06
AT3G43522,6.757653412833964e-06
AT3G43523,-3.7315985149089703e-05
AT3G43524,4.012219976463527e-06
AT3G43526,5.371459555916157e-05
AT3G43528,-2.52973644417921e-07
AT3G43530,-7.526285990196898e-05
AT3G43540,-0.008806085283320029
AT3G43546,-1.1891678876509506e-05
AT3G43550,-2.377164245612129e-05
AT3G43563,-9.779159288659019e-05
AT3G43566,1.4319349793841348e-05
AT3G43570,-3.293638154506241e-05
AT3G43571,-7.320527156060789e-05
AT3G43572,-1.435003099846328e-05
AT3G43573,-4.4445801421080715e-05
AT3G43574,-2.680571847320913e-05
AT3G43575,-0.00012535159650390625
AT3G43580,-0.003657825603304636
AT3G43583,-7.649111119825195e-05
AT3G43586,-5.993022559857613e-05
AT3G43590,-0.008754518843179317
AT3G43600,-0.007231410028212856
AT3G43610,-0.008275075704701056
AT3G43620,-2.687560787026133e-05
AT3G43622,6.889703904676704e-07
AT3G43625,-1.2554225395684654e-05
AT3G43630,-0.0002841389229733648
AT3G43635,7.524686206732007e-06
AT3G43640,-8.517626455699072e-05
AT3G43645,-1.6698651950720577e-05
AT3G43650,9.295459310919216e-06
AT3G43652,5.835119029698438e-05
AT3G43654,4.771444539496399e-05
AT3G43657,-3.347420728024938e-05
AT3G43660,-8.914025000117309e-05
AT3G43670,-0.008803019471946253
AT3G43675,4.3631285979097897e-07
AT3G43680,-2.5364975410030706e-05
AT3G43681,-1.8230043585964477e-07
AT3G43682,-2.403547833189403e-05
AT3G43684,-4.295986068950884e-05
AT3G43686,1.6873143061892152e-06
AT3G43688,8.669248467942736e-06
AT3G43690,-0.006217748998393131
AT3G43700,-0.006958074668800092
AT3G43710,-7.339431077594245e-05
AT3G43715,-0.0008165815904826836
AT3G43720,-0.009643225015753557
AT3G43723,-1.1335776109983693e-05
AT3G43726,5.3244399347587395e-06
AT3G43730,-1.8925882032007078e-06
AT3G43740,-0.008133124855775496
AT3G43750,-1.2742694253046991e-05
AT3G43760,4.994284321044218e-06
AT3G43770,-4.640966497849126e-06
AT3G43780,6.554646359277582e-06
AT3G43790,-0.005964264956220292
AT3G43800,-0.009989852328019973
AT3G43810,-0.007681362986316563
AT3G43820,-1.2243453449478107e-05
AT3G43825,-8.512667159840652e-06
AT3G43826,-0.000720153645268765
AT3G43828,-0.001703000430372544
AT3G43830,-8.168738897472184e-05
AT3G43832,-4.22320143400038e-06
AT3G43833,-0.00033027575521996555
AT3G43835,5.226068607055449e-06
AT3G43837,-5.677002664272011e-05
AT3G43840,-0.003638885169175983
AT3G43850,-0.003376194474498728
AT3G43860,-2.0692949126471598e-05
AT3G43862,-0.00018560943316525864
AT3G43863,-0.00013578138246725285
AT3G43864,-2.4270218859941522e-05
AT3G43867,1.103382090116309e-05
AT3G43870,9.018702658581103e-06
AT3G43880,1.4893955438507106e-07
AT3G43890,-0.001661322881955606
AT3G43910,-0.00012177146053099997
AT3G43920,-0.006002133631381459
AT3G43930,-0.0019891659372151182
AT3G43940,3.0624044868133834e-06
AT3G43950,-6.882579293086216e-05
AT3G43955,-0.00581043436480325
AT3G43960,-0.008698205343443314
AT3G43970,-0.0003342182451780274
AT3G43980,-0.008701559012480925
AT3G43990,-6.0419033858497906e-05
AT3G44000,-5.894294407158432e-06
AT3G44005,-2.773970775285053e-05
AT3G44006,-0.0007491603728941748
AT3G44010,-0.007639165756399346
AT3G44020,-0.0072390927270754015
AT3G44030,3.175274358671277e-05
AT3G44035,-0.00037153469072696924
AT3G44042,-0.0007555964526175384
AT3G44045,8.3325643806252e-05
AT3G44050,-0.0064210220881383935
AT3G44060,-0.00013344351141730292
AT3G44070,-0.0005910625395117573
AT3G44080,-1.2930226615645298e-06
AT3G44090,-2.870575355953365e-06
AT3G44093,-1.1906738475336909e-05
AT3G44096,2.5930000405811944e-05
AT3G44100,-0.007781270553426137
AT3G44110,-0.0059535213626735395
AT3G44115,-0.00011822080740587995
AT3G44117,-0.00010506229010271983
AT3G44120,-0.0026665964925798287
AT3G44130,2.8833382553530077e-06
AT3G44140,3.7342544235966508e-06
AT3G44150,-0.008589249904789409
AT3G44160,-0.00823152380507476
AT3G44170,-1.499303409977916e-05
AT3G44175,5.685162623017196e-05
AT3G44180,5.130052323530163e-05
AT3G44190,-0.007803505071704887
AT3G44200,-0.007564219887306075
AT3G44205,-0.004255247338076548
AT3G44210,-1.4727082640434182e-05
AT3G44212,4.38196210007215e-06
AT3G44215,-0.00031475766575661676
AT3G44220,-0.006622929341637478
AT3G44230,-5.605518420139437e-05
AT3G44235,-8.735124397379181e-05
AT3G44240,-2.1242267632854376e-05
AT3G44245,3.1120330272224877e-06
AT3G44250,-0.0001515551298907656
AT3G44260,-0.005667531898367918
AT3G44261,1.1797351515102706e-05
AT3G44262,1.3280521999103215e-06
AT3G44264,3.1129278068350277e-06
AT3G44265,-0.00032914874139036867
AT3G44267,7.566251408470375e-06
AT3G44270,-2.7610537896756225e-05
AT3G44274,1.971936104556562e-05
AT3G44280,-0.008109386327298148
AT3G44290,-0.0014698142120078285
AT3G44300,-0.007902240641531104
AT3G44310,-0.006046793253614305
AT3G44320,-0.008276384696669397
AT3G44325,-5.652940644211813e-05
AT3G44326,-0.004803870241959146
AT3G44330,-0.008418800361707062
AT3G44340,-0.008143761873510975
AT3G44350,-0.0013368464579652094
AT3G44370,-0.007259781323910722
AT3G44380,-0.007069779743579712
AT3G44390,2.6216637783112168e-06
AT3G44400,-0.0049897834232301
AT3G44405,-0.0010369230471590414
AT3G44410,-0.0018774904261079238
AT3G44420,-0.005266378808575835
AT3G44425,-2.2309906242800647e-05
AT3G44428,-2.043962800866852e-05
AT3G44430,-0.0063439943983126185
AT3G44435,0.0007212549284658299
AT3G44440,-0.0011997320798243839
AT3G44450,-0.004947011044110681
AT3G44460,-0.00022881822538757047
AT3G44470,-1.847865768613414e-06
AT3G44480,-0.006869277441565462
AT3G44485,-0.00011996640919953296
AT3G44490,-0.0037743506933599915
AT3G44500,-1.0806450102196933e-05
AT3G44510,-0.0045763134862717905
AT3G44516,-1.1271960395309659e-05
AT3G44530,-0.006701982403273165
AT3G44540,-0.005339643571486454
AT3G44550,-0.006036887934866617
AT3G44555,-0.00036328725013667174
AT3G44560,-0.00029087572342347673
AT3G44570,-0.0005837859764874064
AT3G44580,-0.0008609182359422491
AT3G44590,-0.008147606005434948
AT3G44600,-0.0084460583194474
AT3G44605,1.0713714401816903e-05
AT3G44610,-0.00754336626604916
AT3G44620,-0.007506308747522
AT3G44630,-0.0061424241964717925
AT3G44635,-0.0003984698098561731
AT3G44640,-9.63773223685315e-05
AT3G44650,-9.725795633187778e-05
AT3G44660,-0.0005110079828045672
AT3G44665,-5.900756950369098e-05
AT3G44670,-0.007052686250513215
AT3G44680,-0.008163598197611706
AT3G44690,-0.003976410022600596
AT3G44695,-0.000933870573480185
AT3G44700,-0.0018475891130013884
AT3G44703,-0.00041048864656111685
AT3G44704,-0.0001455043558536774
AT3G44705,-0.0004562233983706414
AT3G44710,-0.0014400364760253628
AT3G44713,-0.0031904885236096405
AT3G44716,-0.0058388084162169385
AT3G44717,-0.00017333143521694943
AT3G44718,-1.7174326539242093e-06
AT3G44720,-0.0027319399826347323
AT3G44730,-0.006114887520263979
AT3G44735,-0.008710280440961475
AT3G44740,-0.006506134896744481
AT3G44750,-0.008620222383195259
AT3G44753,-0.002462428128692243
AT3G44755,-1.1848216177846463e-05
AT3G44757,-9.998081347686526e-05
AT3G44760,-0.00011245104840719635
AT3G44763,-0.0002922370088670637
AT3G44765,-0.0013937504594819475
AT3G44766,-0.0001281431214700038
AT3G44769,-0.0007983588512347197
AT3G44770,-0.0035525035146928524
AT3G44780,4.362174924268338e-06
AT3G44785,-1.5240348618925962e-05
AT3G44790,-0.001706729913615845
AT3G44793,-3.369041339621733e-05
AT3G44796,9.177389186424956e-06
AT3G44798,-0.006742927926328215
AT3G44800,-0.002603487208779548
AT3G44805,-0.0010101430503083326
AT3G44810,-9.464463058584459e-06
AT3G44820,-0.006099165827395879
AT3G44830,-4.714771169993122e-05
AT3G44840,-0.0004960494440779511
AT3G44850,-0.007224712456781405
AT3G44860,-0.003593232387430302
AT3G44870,-0.001035704939277556
AT3G44880,-0.006589831786911129
AT3G44890,-0.008296295025899446
AT3G44900,-0.0017366782345121345
AT3G44910,-6.837066531560155e-07
AT3G44920,0.00018657241084936473
AT3G44930,0.0002153120892293763
AT3G44935,-2.903399718299695e-06
AT3G44940,-0.00756858468831372
AT3G44950,-0.00067444548353953
AT3G44955,-1.166312535493136e-05
AT3G44960,-0.005682940302926412
AT3G44970,-0.005862615653925387
AT3G44980,-3.5370858807703556e-05
AT3G44990,-0.00853144358470529
AT3G45000,-0.0005869843338359154
AT3G45010,-0.008437989145361886
AT3G45020,-0.006622583011795013
AT3G45030,-0.008102604523367965
AT3G45040,-0.006495688003719245
AT3G45050,-0.008473406555209825
AT3G45060,-0.002708389382010228
AT3G45070,-0.006188998245019541
AT3G45080,-0.0029575155648394616
AT3G45090,-0.007863548978095007
AT3G45093,-0.0004891381736833981
AT3G45095,-0.001266861792487127
AT3G45100,-0.007725236375635551
AT3G45110,-0.00042622220585762394
AT3G45120,-0.0006178148753614956
AT3G45130,-0.002463941882972635
AT3G45140,0.007425949421560742
AT3G45150,-0.00020959907270443577
AT3G45160,-0.009723910686796362
AT3G45170,-0.00022013548565455758
AT3G45180,-0.0012246719783776797
AT3G45190,-0.008039620632735707
AT3G45200,-3.725904380789253e-05
AT3G45210,-0.006293190439535654
AT3G45220,6.688762696496483e-05
AT3G45230,-0.006631085798598426
AT3G45240,-0.008070876737548542
AT3G45243,-2.6919055053467394e-05
AT3G45245,-5.47764765114236e-05
