AboveBelow,PC1,PC2
Below,-82.08927048676762,-1547.560617050013
Above,-80.8882233918733,-1554.9378880703923
Above,-81.03424742411379,-1552.7672803662654
Above,-81.81233628499098,-1566.1317835810496
Above,-83.07193583803054,-1547.7421345193345
Above,-80.48258880559814,-1565.727137248651
Above,-81.23225319951051,-1540.0482242455967
WholePlant,-81.00834663000549,-1535.5047000242625
Above,-81.48139728972998,-1548.2926927587607
Above,-82.28408913091579,-1545.9514678786409
Above,-81.95636903992258,-1536.1720444085383
Above,-81.15082772076659,-1535.2034837621266
Above,-81.6299019057482,-1542.9209439453616
WholePlant,-83.45935243973176,-1525.9263840371436
Below,-83.57368800969596,-1554.1734961432028
Above,-80.91242872721261,-1569.4508508696135
Above,-80.8222646678435,-1537.2221173363803
Below,-82.62351118089964,-1527.333390355874
WholePlant,-83.04440267641655,-1550.3963661040916
WholePlant,-81.8112804164432,-1539.912426910853
Above,-80.72300342548081,-1533.4900721386716
Above,-82.03934625795976,-1543.45086933006
Other,-82.59855827305044,-1546.3022854708595
Above,-83.63163664854832,-1540.9009094849737
Above,-83.1229296854707,-1522.2728322692344
WholePlant,-81.92215131443366,-1544.452176723269
Above,-78.29879088309413,-1513.5092283217361
Other,-82.73688522168788,-1529.2479018843555
Above,-81.64428423316419,-1552.205824017844
WholePlant,-82.8688949756296,-1535.799577294172
Above,-83.01996507173644,-1537.6136143685449
Above,-81.22857158939712,-1545.0268008118635
Above,-79.62451899350144,-1571.3490973055943
Below,-81.5256682071888,-1535.6357972056094
WholePlant,-81.094260638317,-1549.403470949704
Below,-81.99367011868489,-1539.6998601978764
WholePlant,-82.58182005730933,-1535.3572779436067
WholePlant,-81.55438482048474,-1552.014126331876
WholePlant,-82.70453332990687,-1528.2091503054758
Above,-81.15383066338877,-1554.4616592667712
Below,-81.59371072256931,-1545.637712630451
Other,-82.95480233385766,-1531.979613692659
WholePlant,-81.78845661232988,-1546.769907644272
Above,-80.59823350471297,-1514.244143307321
Below,-81.38511726516803,-1548.6395881124618
WholePlant,-83.01627434238101,-1529.878638623944
Above,-67.41246681565065,-1538.327444962166
Above,-81.90966476138036,-1548.4837099891806
WholePlant,-81.73941962503386,-1549.230033873882
Above,-82.03207423938423,-1545.5940760805045
Below,-81.10540396523149,-1541.8737603127663
Below,-81.09960353672209,-1545.9225008501996
Above,-81.94886908894492,-1535.341669851508
WholePlant,-81.91398680532403,-1574.1590131038336
Above,-81.44138605514637,-1544.2445866219502
Above,-80.82884130475355,-1562.6748909079809
Above,-80.9982087589631,-1563.9498473717465
Above,-81.9734205368026,-1542.8591378192912
Above,-81.74757401942185,-1528.231081338703
Above,-82.8224338444753,-1550.8929588282597
Below,-82.12915212643139,-1558.2114335678766
Above,-80.87731272261414,-1552.1779791525162
WholePlant,-81.71399229714804,-1557.7618521789489
Above,-82.6079568233112,-1529.0437032622606
Below,-82.48929488013246,-1546.423406005798
WholePlant,-80.70828247255479,-1569.1436272779715
Below,-79.8404953235361,-1564.477917330275
WholePlant,-81.49089123194928,-1503.619790381405
WholePlant,-82.42817530310067,-1534.0185603815437
WholePlant,-81.11012368563927,-1550.9755004195192
Above,-81.54659744975658,-1550.5946458606165
WholePlant,-80.76967057038843,-1535.08137972186
Above,-81.58993736244112,-1520.3029360466446
Above,-82.35002295128339,-1538.243044649097
Below,-82.8838285637073,-1531.694669994716
Above,-81.29202367109306,-1544.2893330346883
WholePlant,-81.87753978360016,-1550.5628447308304
WholePlant,-81.38752395683318,-1554.4054475515945
WholePlant,-83.05024405759067,-1540.656081343613
Other,-81.86105319604994,-1543.8363747805224
Above,-83.22342815608414,-1521.6774829788799
Below,-81.7579174480289,-1538.9765258473035
Above,-83.59684407475004,-1562.8313444393555
Above,-82.21787736054145,-1542.9239646959634
WholePlant,-80.27203003200486,-1572.5710970987275
Other,-79.90021747799942,-1546.1547419697183
Above,-83.66250221052496,-1536.0096257211808
Above,-83.01644669241759,-1539.5655526269563
Above,-82.05809378953671,-1538.4278032148704
WholePlant,-81.75046727838763,-1550.3986070791616
WholePlant,-81.53169245275565,-1542.5496601579075
Above,-83.08646761864394,-1529.8880828173806
Above,-81.01334039578965,-1551.786196939836
Below,-82.51629211689806,-1539.565935935878
WholePlant,-83.24699015990716,-1543.8740509067177
Above,-81.1359841501617,-1547.3700496268998
Above,-80.36823699786531,-1559.0086724728267
WholePlant,-81.52604959453474,-1543.2089116465002
WholePlant,-83.14947796680582,-1538.8198227178607
WholePlant,-81.67109255950982,-1538.1543200293165
Above,-81.69954394585889,-1550.9198136648852
WholePlant,-83.29939053936707,-1527.475303350467
Above,-81.84328094028476,-1553.4325959884868
WholePlant,-80.86089013533713,-1532.5146065909478
Other,-81.06874975686617,-1555.8204855317103
WholePlant,-80.43525205429881,-1542.2727306284596
WholePlant,-81.7059290195298,-1545.0193854585796
WholePlant,-80.80013676034339,-1512.1194234319057
Above,-82.98255956769503,-1568.1334331317873
WholePlant,-80.85438194689786,-1519.8498527286556
Above,-80.36854426089403,-1561.157350647285
Below,-80.50763506335538,-1568.3743266992547
Below,-81.61163777478926,-1501.91613632482
Above,-82.43004990124045,-1527.0623613132464
Above,-81.94498512118209,-1572.1769539145682
WholePlant,-80.34494968368377,-1560.1205399600055
Above,-81.19046565877679,-1556.3291754967047
WholePlant,-82.94334832007425,-1487.0796043210592
Above,-80.35610402957337,-1523.935854577089
WholePlant,-80.81980589076902,-1562.9499302185145
WholePlant,-80.70086029653817,-1524.8456842739356
Above,-84.2007896544306,-1560.2499953741146
Above,-85.37240008061158,-1499.9621440810831
WholePlant,-79.31021061445982,-1563.4084715198621
Above,-81.72363872025488,-1551.5914109309276
Above,-83.61699955566736,-1558.6540822770196
Above,-80.92495827619743,-1558.5094447924155
WholePlant,-83.67838822966249,-1519.5328271992955
WholePlant,-80.95456590599676,-1525.0611118894742
Below,-80.69154728030017,-1555.3350032948078
Above,-57.69574582934339,-1550.3558833004224
WholePlant,-81.6645635973439,-1554.4624911623882
Above,-81.66082127135397,-1550.3297339206376
Above,-81.83519601547178,-1538.7384642917027
WholePlant,-79.60049478979222,-1569.546807769137
Above,-82.01329469294123,-1562.320608298306
Above,-81.45457285205546,-1548.9921306366737
Above,-81.01262404214822,-1556.6337845654953
Above,-80.48944985445125,-1543.0809656445404
Above,-82.59032789043587,-1560.949215735281
Below,-80.28729276487297,-1546.2403099773476
WholePlant,-81.84641930338329,-1521.5706555842683
Above,-81.32957844244677,-1554.0188304948465
WholePlant,-81.15958412265796,-1560.0823144290557
WholePlant,-82.47743498842881,-1508.2662722754553
Below,-79.6851518825292,-1568.5598358681448
WholePlant,-83.00533841221737,-1520.0549958643562
WholePlant,-82.6049377452772,-1523.2629264856791
Above,-83.53581980263456,-1523.789952932066
Above,-78.52687443646148,-1555.5410130881605
WholePlant,-83.07757522189151,-1510.1063459244647
Below,-80.67221908575952,-1568.7252498437504
WholePlant,-82.41066774119152,-1545.8871546017376
WholePlant,-80.94567407590011,-1559.2415895978963
Above,-45.665546747691344,-1550.1004616275804
WholePlant,-82.80521020963825,-1543.1570650219007
Below,-80.53736168486486,-1538.2185797790412
Above,-83.14131031634092,-1524.5431875269887
Above,-82.97158064008423,-1527.341076086327
Above,-82.04499449588924,-1544.9305706373561
Below,-80.90517661575498,-1527.698723044439
Above,-78.84368885018493,-1565.2457623431899
Above,-81.18438370097644,-1541.8175362635081
WholePlant,-82.41969005221925,-1536.2586150646125
Above,-82.46542122438754,-1547.7501640986156
Below,-81.59866057967784,-1520.3205785494927
Other,-80.71072453195893,-1545.5481367065936
Above,-81.91179367148392,-1545.8207662068594
WholePlant,-81.26091716082485,-1540.4522885307094
Above,-81.03214375191087,-1542.0769936865702
Above,-82.94158811367093,-1531.707584112694
WholePlant,-79.78344748876995,-1569.1768338511883
WholePlant,-80.06341442885694,-1530.9385305270362
WholePlant,-80.19038787615766,-1528.0309687567674
WholePlant,-81.65300734718302,-1552.5332097669952
WholePlant,-81.73121007377406,-1545.5561419826074
Above,-80.53261464679157,-1572.8539856677048
Other,-82.09659727395874,-1544.5390788686502
Above,-81.6880901877498,-1547.8572865893907
Above,-83.03486530785311,-1538.1681063899473
Above,-82.2338082647968,-1539.7619335236232
Above,-83.26301323190107,-1545.6377103374532
WholePlant,-80.20916193648429,-1555.1086411140504
Above,-80.88140343860344,-1549.004417630734
WholePlant,-81.39223484679303,-1551.6579520689922
Below,-79.89592547410328,-1539.2747673009328
Above,-81.61353542255472,-1550.1696868140193
Above,-80.96438872567526,-1533.5305594418069
Below,-81.91651593034055,-1539.144581366866
WholePlant,-82.15752016851286,-1534.2518157622271
Above,-81.83546760580174,-1539.6074298292215
Above,-77.97706223327815,-1534.9193841256397
WholePlant,-82.6041161110368,-1540.561337323016
Other,-82.71813819377135,-1520.0381267198698
WholePlant,-82.5312216110922,-1530.4668968009912
Above,-81.50363705012968,-1514.2400866069995
WholePlant,-82.9226198806396,-1577.2357964435678
Other,-79.65710406809987,-1562.9264153977374
Above,-79.49264764855899,-1562.928988500605
WholePlant,-82.5822842243706,-1549.4710213469202
Above,-81.63694990074421,-1567.47298634377
Below,-80.70480678366991,-1532.143985749457
WholePlant,-83.3049509388081,-1543.1698627998646
Above,-81.91193065857414,-1544.3373595854212
Above,-82.1185522890299,-1534.5498306466122
WholePlant,-74.48854272149143,-1494.2084698301346
Above,-83.54915123234066,-1555.8761912137188
Below,-81.16953828786858,-1533.674735429485
WholePlant,-80.43192272715274,-1539.5599193196576
Above,-82.47109936023749,-1526.7499943304354
Above,-84.16802587790762,-1520.5081658693498
Other,-82.7807688291679,-1538.0110636960449
Above,-81.87324311534003,-1550.6126416772304
Below,-79.73583394112931,-1573.7480454460137
Above,-80.13472337574576,-1570.028672994586
WholePlant,-80.92440493250278,-1542.8194063239969
Above,-81.12178340808254,-1569.5067206397352
Above,-80.41727383353972,-1566.3343266042648
Below,-82.37972419611276,-1527.9867465571695
WholePlant,-82.17908682998149,-1539.4582828827577
WholePlant,-83.54745614223745,-1514.209948031225
Above,-81.70252179717468,-1546.237659292812
WholePlant,-81.36677400491439,-1523.1748803749406
WholePlant,-80.63306879648566,-1556.897942332132
WholePlant,-81.73281517724158,-1532.331542159831
WholePlant,-82.06031734042769,-1532.821498067048
WholePlant,-83.43618477784979,-1528.6908365699837
WholePlant,-81.05803706698848,-1558.9358954372924
Above,-80.8616113454083,-1539.6532232430777
Above,-82.4791558783864,-1532.2867606730827
Above,-82.02137717039156,-1526.2594061092868
WholePlant,-80.44142910877656,-1561.9344081840284
Above,-80.44943216087992,-1570.2485478478536
WholePlant,-77.02052700690164,-1571.084434513929
Above,-82.103777698111,-1529.857410581833
Above,-79.15596840131576,-1546.3563318910076
Above,-82.63669031140347,-1539.9157603076503
WholePlant,-82.02664379929915,-1547.7834516630664
WholePlant,-80.40880841888807,-1567.9064010136544
Below,-81.5015256215464,-1543.4187985015049
Above,-82.06756604519194,-1534.397959928402
Below,-81.25677841729527,-1528.0895996118181
Below,-82.96870973500492,-1515.0089424125406
Above,-79.42635761799171,-1562.9342587911017
Above,-82.13716511881401,-1536.907962615577
Below,-81.80259701833108,-1534.6182642423983
WholePlant,-82.4726142136204,-1534.9624847456225
Above,-82.59971530739976,-1539.616748819618
Above,-80.3636834720847,-1555.7852698383938
WholePlant,-79.99633962993936,-1567.9624659359483
Below,-81.05304419528099,-1553.958215896442
Above,-82.70458817137653,-1513.3715242452865
Above,-81.55522207355644,-1562.4525433884132
WholePlant,-82.09759260152856,-1568.4315117446658
WholePlant,-82.9787611699651,-1539.4045685022268
WholePlant,-82.49420542739851,-1548.0643700373525
Other,-82.33483787390453,-1545.6724753582278
Above,-83.27353085167617,-1546.3733090552919
Above,-82.77881782816223,-1536.125579676408
WholePlant,-82.62488365590933,-1545.8976954413715
Above,-82.00711261937228,-1546.792794509784
Above,-81.53267622933858,-1551.9833018866086
Above,-82.7675954738966,-1538.55456528572
Below,-80.88753840868138,-1562.3838386241036
WholePlant,-81.8443269733741,-1538.8341686428485
Above,-81.89498960331598,-1548.87707307397
WholePlant,-79.97708048265972,-1560.859791910243
WholePlant,-81.10789297306528,-1513.2372194631675
Above,-81.10178348511477,-1555.8563006598488
Above,-82.2759560300371,-1543.2315087743928
Above,-79.36632271297299,-1569.7376745317881
Above,-82.11010387841048,-1552.817020544614
WholePlant,-83.05988685240727,-1527.003411517738
WholePlant,-81.85443191468386,-1540.5550541067864
Above,-81.00782204112815,-1545.0018944920985
WholePlant,-81.78935004229989,-1573.48028709246
Below,-81.24364474765584,-1538.64167159686
WholePlant,-82.0646401810515,-1544.5023865101468
Above,-80.89951002922655,-1557.942738909933
WholePlant,-81.51734295945056,-1551.4868374895043
Above,-82.61631390878824,-1533.0866729381619
Above,-56.70584437014525,-1550.1495199711726
Above,-82.5169310369048,-1521.1975122591057
Above,-82.59665001532872,-1524.576082190061
WholePlant,-83.85980807211814,-1526.042786779336
WholePlant,-81.83829679142755,-1537.4817483975314
WholePlant,-76.29362722666677,-1568.9053347427662
Above,-82.21259649074746,-1539.2072852812762
Above,-81.88940195228359,-1548.6600750812108
Above,-82.05679800265466,-1536.1077538657166
Above,-80.65024684269001,-1567.2322428331026
Above,-82.47147590060544,-1540.9233286650763
Above,-81.7495960876027,-1548.4637111995723
Above,-81.5257017175769,-1563.8871826832788
WholePlant,-80.89849796855444,-1555.2230737729333
WholePlant,-81.52512311337411,-1548.0438836384933
Above,-83.05673369097617,-1538.5722433343333
Below,-82.5605058812669,-1541.5174241379273
Above,-81.2753523073481,-1558.047613456708
Above,-81.71521504116221,-1545.4832784570633
Above,-82.1692327594356,-1539.2744025556087
WholePlant,-82.05213946329684,-1570.7566812730602
WholePlant,-82.38843924938912,-1565.9694341059142
Above,-80.52067561715617,-1555.781269856199
WholePlant,-82.82932691739956,-1544.7148270976102
Other,-82.29531335315006,-1566.1604087101798
Below,-81.03721155240632,-1561.494095653168
Below,-81.74347548475058,-1549.2885213892228
Above,-81.27278526955021,-1539.0888121799076
WholePlant,-82.35017659893315,-1549.4186556033535
Above,-81.51964198945757,-1549.1100520669752
Below,-79.98129299822511,-1530.1250327095267
WholePlant,-81.45668224139644,-1569.828906468971
Above,-80.61795965397448,-1553.661535277584
WholePlant,-83.46511070306852,-1518.3042112999672
Below,-79.00421142627339,-1545.6953636360042
Above,-83.01946403678343,-1549.623723297454
WholePlant,-80.64195083364417,-1553.4117496587241
WholePlant,-81.92891023357019,-1549.2227686254466
Below,-77.49428965022894,-1552.1658990218318
Below,-80.50679212093804,-1567.7742704702405
Above,-82.76749135301006,-1542.5619048956605
WholePlant,-81.97426430303055,-1538.8106210329483
WholePlant,-81.54921502925227,-1561.943280640298
Above,-81.34488244885348,-1550.0873210444718
Above,-82.14310745436183,-1537.0693399002805
WholePlant,-81.62149044983815,-1543.2424668463125
Above,-82.24517458840398,-1537.8741893793729
Above,-80.55459054446783,-1558.627228758004
Below,-81.59766202640057,-1532.4448923585103
Above,-80.34016568508464,-1572.6869362713992
Above,-82.4213865118898,-1525.6790401583653
WholePlant,-82.74304284131958,-1537.0621650711287
WholePlant,-79.33168330838593,-1571.3333089234618
Above,-81.85987798876634,-1539.0437752796233
WholePlant,-81.50321885622806,-1555.066736054157
Below,-80.45783290135813,-1570.2203606923547
Below,-81.54819434741361,-1563.7119231321421
Other,-82.7984658521359,-1528.6843553026429
Below,-82.29289625943889,-1548.2961765670607
Above,-80.479979299577,-1557.6418570373764
Above,-81.94590581113141,-1544.6638093070435
Other,-78.5690208253286,-1565.815652121703
Above,-81.26384876545997,-1518.1903082996107
WholePlant,-79.32746304206127,-1562.6705887332796
WholePlant,-80.95382756671596,-1539.1844545126041
WholePlant,-79.5896924070322,-1574.153602896166
Below,-82.89771583393737,-1544.6002051512628
WholePlant,-80.99039783062949,-1549.9325098485551
Above,-82.55464492594737,-1533.545328948317
Above,-82.7873793618854,-1538.646383173151
WholePlant,-80.65100526088509,-1570.0549656643734
Above,-82.29819479019497,-1538.4754583786375
WholePlant,-79.03924051239434,-1560.6618579961726
WholePlant,-83.245922268407,-1541.0908571515065
WholePlant,-80.25390653498543,-1562.3502312588437
WholePlant,-83.11884383725625,-1510.847840737848
WholePlant,-80.27137408808115,-1538.3374545622873
WholePlant,-80.72250280281477,-1553.7547641064812
Above,-82.26107681232108,-1538.9016225133353
WholePlant,-79.62289778293625,-1558.4987985324722
WholePlant,-82.60761676044154,-1564.928618874117
Above,-82.06282932987502,-1536.2542179892569
WholePlant,-82.3701674099682,-1533.1909290650447
WholePlant,-82.74411734607082,-1548.3174499665122
Above,-80.96074789304622,-1556.9589287838392
WholePlant,-79.04506012574569,-1556.664266931888
WholePlant,-79.7708932414588,-1560.6782575701134
Above,-81.06797685901975,-1555.3014883550393
WholePlant,-78.65484690592903,-1565.0034193475026
Above,-81.77866692404719,-1549.016738582877
Above,-81.51422243069989,-1545.2756034514723
Above,-79.71935331589013,-1555.1694666764101
WholePlant,-81.85826574584407,-1536.5009331911763
Above,-81.87755293816377,-1539.9704339402642
Above,-82.82451476558609,-1561.9194196348146
Above,-82.59059684596147,-1545.8018817534219
Above,-81.93972861949982,-1529.5964922513276
Above,-81.58143516682482,-1555.8917487278286
Above,-81.34140095325685,-1536.8883809060046
Below,-79.97708169969823,-1567.3537706247198
Other,-83.40326534945989,-1531.7670970889178
Below,-80.68159349243682,-1534.5574857261554
Below,-82.20429524890119,-1564.643226313423
WholePlant,-81.15113099369316,-1527.697321297371
Above,-79.66879213715457,-1559.4271761199154
WholePlant,-83.0219179392698,-1527.1169252803948
WholePlant,-81.00830039117594,-1554.9459989557124
WholePlant,-82.37734590733902,-1540.6909867996483
WholePlant,-83.10517068903913,-1527.3910604770902
WholePlant,-82.22134428093418,-1564.0188476333026
Above,-81.06522973634048,-1544.5798783086084
WholePlant,-83.06128967370189,-1507.556622759027
WholePlant,-83.81133184814145,-1519.327642972344
Above,-83.9807220643568,-1512.3361340277613
WholePlant,-82.05528924725029,-1548.855117849712
Above,-81.3703958379252,-1552.9165135953426
Above,-81.96329114579083,-1530.805885687881
WholePlant,-81.01784359554051,-1554.3657280452649
Above,-82.63619630468081,-1524.7195879130213
Below,-81.33874162289644,-1542.8005490091587
WholePlant,-82.8064035925946,-1535.2456162291987
Other,-80.66115340350822,-1549.0715313761361
Above,-83.65801108268441,-1506.8332239162332
WholePlant,-82.13583718705597,-1524.6379883665554
Below,-82.28355228520137,-1538.4097928041058
WholePlant,-84.32492102183743,-1509.5466894923388
Above,-81.82767644510231,-1542.9315718997354
WholePlant,-81.9432471352049,-1541.4893761844971
Above,-82.69333546318757,-1542.3170233456808
Other,-81.56290801662954,-1546.8680801887804
Above,-84.12980703696716,-1540.157362007637
Above,-82.72974013883321,-1537.2350141122902
Above,-80.94153814581576,-1540.1931978280752
Above,-82.9993701714013,-1527.5891226254123
Above,-81.81433864625704,-1566.0521003477418
Below,-80.17704190517019,-1526.5916076931348
WholePlant,-82.68302167632751,-1544.1293986848805
WholePlant,-83.29276156925148,-1534.1685397246026
Above,-81.92132314287075,-1542.8832295857883
WholePlant,-79.1682431741279,-1571.745714343402
WholePlant,-82.24315154875042,-1541.4662448839615
WholePlant,-82.36057079336356,-1534.1519566643358
Below,-79.8389307220943,-1573.3310639203662
Above,-82.54348300218172,-1516.4253669905565
Above,-81.06629947421565,-1553.9995815210775
Below,-82.2214035212902,-1553.1453035774714
Above,-82.44127432600344,-1526.6975751188365
Above,-80.5486316996804,-1555.1645758745751
Below,-80.77160829240847,-1525.6637204498627
WholePlant,-81.83954169046089,-1547.1540393442342
WholePlant,-81.65103210417941,-1549.2240148908922
Above,-57.14444647694554,-1550.6307202899327
Above,-81.55684113487618,-1555.0697179623435
Above,-81.27813545718263,-1546.2464029842567
Above,-54.33812262057987,-1550.2856546033536
WholePlant,-81.17068959430523,-1515.3462886923453
WholePlant,-82.45141881730476,-1545.9618045687157
WholePlant,-83.01278670047088,-1519.322909770383
WholePlant,-80.94729766271854,-1547.0563458563313
Above,-82.47959562264262,-1543.0538306556095
Above,-80.73766147439046,-1533.941099447892
WholePlant,-82.56757283081433,-1542.3070139585618
Above,-80.95672843641549,-1548.9591389842394
Above,-84.31659139261579,-1551.098303430051
WholePlant,-81.50271473064296,-1552.8151283567659
WholePlant,-83.841576666479,-1520.8880340010332
WholePlant,-80.86104555853983,-1550.671366252498
WholePlant,-81.33457004068092,-1563.11851426157
WholePlant,-80.90972534305257,-1562.2291505891665
WholePlant,-80.63899855323868,-1539.0557829875195
Above,-82.52165209495831,-1532.0270669879205
Above,-79.88275013918137,-1572.0077625007177
WholePlant,-81.76991708849576,-1550.0089219531826
WholePlant,-81.56660598459571,-1549.4046939832024
Above,-82.07798073067347,-1546.040946320911
WholePlant,-82.08982665114624,-1545.2943324144815
Above,-80.62212910997646,-1556.1262512348771
WholePlant,-81.08256922241046,-1535.9351556762913
Above,-82.79659389797393,-1524.238468749502
WholePlant,-82.62013112644111,-1533.0365619752333
Above,-81.89557947011626,-1539.2040813196818
Above,-81.99337968155778,-1548.615771000588
Other,-82.22099793083802,-1558.0411754014904
Below,-82.47125467334494,-1537.6198210975697
Other,-80.11555808287213,-1567.4442478486042
WholePlant,-81.86216320992196,-1551.1769240743313
Above,-80.46810465355628,-1527.6421550908274
Above,-79.89220022084339,-1573.679984578672
Above,-80.45463279872696,-1562.4873500938425
Above,-82.087683011445,-1548.0555898106286
WholePlant,-81.26046126504222,-1548.11138646765
Below,-81.9454051591858,-1548.2897242590705
Above,-81.12202152505434,-1554.5473096662097
Above,-82.50046481388371,-1538.9040573715145
WholePlant,-79.6522444950432,-1569.329574329955
Below,-79.70621358883857,-1570.439996415053
Above,-81.27474499762279,-1530.2598825268537
WholePlant,-80.58656793783668,-1564.4461027184216
WholePlant,-79.99445222072478,-1568.163190975945
Above,-80.09673158180811,-1554.8814274227766
WholePlant,-81.4220900947522,-1542.100558184193
Other,-80.19624393518563,-1565.710475178369
WholePlant,-72.50792617322469,-1496.64950783588
Other,-79.10450144800076,-1564.8727891206197
Above,-82.01214819531805,-1549.515222091425
Above,-81.53842868009495,-1540.4302211766894
WholePlant,-82.69011737233099,-1530.229619487167
WholePlant,-79.54482846446736,-1551.8879935984155
Above,-54.045142236266535,-1550.2071830848442
Above,-81.74513770142055,-1549.1282966490112
Above,-51.90387138103102,-1550.8326161017008
Above,-82.75790515105032,-1537.7327254002769
Above,-81.51857647839046,-1570.4389004880543
Above,-82.09637463721971,-1533.2288613018043
WholePlant,-83.02728877390403,-1543.1779035017828
Above,-79.24773674883245,-1557.3052253055048
Above,-80.99381943120349,-1550.0349258266565
Above,-80.7485739459482,-1546.4041755858802
Other,-80.60546458438975,-1550.1943670940875
WholePlant,-82.05923672199829,-1545.8853353103423
WholePlant,-83.20671616127996,-1529.173437223986
WholePlant,-80.99812596121774,-1575.8826959804983
WholePlant,-81.2506498552099,-1540.9335389666185
Above,-80.35172881596056,-1563.7871289051398
Other,-80.34425259992602,-1571.6099013725634
WholePlant,-81.15620346345975,-1549.9950891020048
WholePlant,-82.79515992420421,-1522.5340031970532
Above,-80.91738643300155,-1532.1482176358495
WholePlant,-80.78700980811122,-1569.637521913593
Above,-80.1249095251613,-1569.8827277291675
WholePlant,-81.22264141952063,-1557.1686530034028
Above,-82.65632917963592,-1535.5401455676895
WholePlant,-80.84411593527108,-1526.6380832236127
Other,-84.06711801686782,-1559.0513726550905
Other,-81.21040818879521,-1548.0507098934415
Above,-82.12591012280592,-1544.811452959927
Above,-79.72594786819207,-1544.8040080464066
Below,-80.21663250117074,-1550.3666107994572
Above,-81.62503819428514,-1566.5221818209232
Above,-82.15158357075207,-1544.2022933529397
WholePlant,-79.91875093144331,-1559.0439908969397
Above,-81.03865197531785,-1555.582812604445
Above,-47.58140850621042,-1550.3539858251022
Above,-81.72356762255109,-1574.6493597621104
WholePlant,-82.10876202011114,-1542.9579681419
Above,-82.21354887739106,-1538.6115493673174
Above,-81.48219644165778,-1545.4639884251792
Other,-82.26158444658189,-1549.0841580289002
Above,-81.25625149676341,-1520.5203490488382
Above,-82.12389960686144,-1530.9628678804006
Above,-82.945289162515,-1550.2725645708497
Other,-80.23540182205655,-1573.7068856939795
WholePlant,-82.70311503109303,-1540.4262036478403
WholePlant,-82.35363458835461,-1543.2397374448765
Above,-83.72124924915232,-1511.30997244694
Above,-82.31928445065155,-1539.0457478071116
Above,-81.75863223644858,-1527.039627488007
Above,-80.58597544711817,-1559.4127335305645
Above,-82.20341723218546,-1539.9504813480937
Above,-83.22126987238863,-1539.274299140553
Below,-81.23692758116589,-1511.1134012255704
Above,-82.38777827964861,-1538.9993596341005
WholePlant,-81.08825709184038,-1561.6225844190249
Above,-82.1948782483001,-1544.9431298696395
WholePlant,-83.85661385198456,-1509.5575493958113
Below,-81.96499231410156,-1545.834272187317
Above,-81.02997916660352,-1540.492695108765
WholePlant,-82.63056356559812,-1551.493284335517
WholePlant,-81.405944966863,-1553.1683602288986
Above,-82.4405709721002,-1542.3727019306411
Above,-83.54904862341425,-1522.5836284146685
WholePlant,-81.76632863620847,-1518.5353453413202
WholePlant,-82.72018324069829,-1538.4159804834248
WholePlant,-80.89926998662605,-1514.8985548242938
WholePlant,-81.44325565960561,-1538.9680729626382
Above,-80.1009429991689,-1562.3237560288194
WholePlant,-81.76617494562069,-1541.6288187368064
Above,-81.61831016785726,-1573.2510528654648
Other,-81.40136791067911,-1550.0027963631908
Above,-80.72226390535232,-1549.23073704781
Above,-82.95917663109502,-1531.0965980274023
WholePlant,-82.47097375710642,-1533.198880492589
WholePlant,-80.52854811207216,-1555.9115111749716
Above,-81.40204311277873,-1543.2115812443087
Above,-81.2369325782672,-1549.4810927229332
Below,-80.3957489810214,-1570.8089464053787
Above,-80.3999492561618,-1568.3848563319568
Above,-85.27301029564364,-1546.6269559401874
Above,-82.40483155228263,-1528.2222391377782
WholePlant,-82.9601845142441,-1541.2585333836835
WholePlant,-81.59893406320013,-1547.439524350771
WholePlant,-81.20365120534218,-1555.0597709883461
Above,-80.93624587047053,-1539.532799776587
Above,-75.73703310483762,-1568.217963960498
Above,-82.81704350739082,-1534.7130633218876
Above,-82.60163515933428,-1525.7119888638235
Above,-81.00786053010484,-1550.923133801234
Above,-81.34857958738554,-1548.0476574368004
WholePlant,-80.6038068657849,-1548.891480742707
Above,-83.36715951587023,-1530.1128652052746
WholePlant,-80.67101771235463,-1565.6586029213008
Below,-76.00446741946554,-1522.9530805761476
Above,-80.78172236845866,-1543.5488932900864
Other,-81.42137950025243,-1532.342128287659
Above,-45.08302665816566,-1547.8856549047835
Above,-82.42124418999563,-1532.2589660184397
Other,-81.80407332063834,-1550.7834544301654
Above,-82.10210335520308,-1574.428704244158
WholePlant,-82.04569199377497,-1551.1089539602372
WholePlant,-83.38195956463312,-1531.9622154190583
Above,-81.89972444815098,-1538.6392763866186
Above,-81.0529974423592,-1542.1863272861535
WholePlant,-81.17418829474624,-1567.5027532438426
Below,-83.33473800282886,-1532.9179054994224
Above,-69.5744328529125,-1527.2326400655277
Other,-79.72091855944049,-1571.81078004433
WholePlant,-81.74765715724033,-1553.4588784467646
WholePlant,-79.91427665070991,-1536.1686743288244
Above,-78.65268881778496,-1550.7029780818896
Above,-82.48996169418338,-1546.1227756712938
WholePlant,-82.56107856580158,-1539.3956619168894
WholePlant,-81.68461418251596,-1574.8794616203925
Above,-81.62960011468715,-1545.0123158990946
Above,-81.19863984014657,-1552.21618527885
Below,-78.33614726507604,-1523.3601532684743
Below,-82.64742913646955,-1531.7144466438717
WholePlant,-79.60759334775707,-1563.6863517309685
Above,-75.3877962804947,-1494.352146541898
WholePlant,-84.31771633877564,-1509.6712741682768
Above,-81.08348876885266,-1554.2769513583485
