genes,loadings
AT3G02080,-0.012973076431628277
AT3G02090,-0.01191904107813666
AT3G02200,-0.014694983731661488
AT3G02260,-0.009985409438109017
AT3G02280,-0.012358769623138175
AT3G02300,-0.013927788861483216
AT3G02320,-0.01324768327078399
AT3G02330,-0.006148093049408993
AT3G02350,-0.012904173117483334
AT3G02370,-0.011507787900778095
AT3G02400,-0.009529959651547187
AT3G02420,-0.013942474125781451
AT3G02450,-0.015102774086461731
AT3G02460,-0.012317406508351269
AT3G02490,-0.010466822985820046
AT3G02510,-0.015032353380697984
AT3G02530,-0.015524313409558132
AT3G02580,-0.01417434542766916
AT3G02650,-0.0123670672396446
AT3G02660,-0.014635227194917671
AT3G02680,-0.010769458779841338
AT3G02690,-0.016071058518848606
AT3G02700,-0.013014536300685945
AT3G02710,-0.014269113319178307
AT3G02720,-0.014780558579662975
AT3G02730,-0.01537383355333195
AT3G02760,-0.013944502821239466
AT3G02770,-0.013537524403379823
AT3G02780,-0.012455044664990167
AT3G02790,-0.009389872603822107
AT3G02830,-0.015096207662345783
AT3G02850,-0.004455232303609674
AT3G02860,-0.014179207135264141
AT3G02870,-0.015386379616249687
AT3G02910,0.010734845467845252
AT3G02950,-0.01384045616435915
AT3G02980,-0.008289330744410194
AT3G03010,-0.01446787823488985
AT3G03070,-0.012553949395763413
AT3G03090,-0.013231019574461017
AT3G03110,-0.012622211033039192
AT3G03120,-0.011760797567316638
AT3G03140,-0.010845625517240791
AT3G03150,-0.014195620033155337
AT3G03210,-0.009866188133761701
AT3G03220,-0.01242826836630013
AT3G03310,-0.012125311871160649
AT3G03330,-0.015158709439569425
AT3G03340,-0.013807319990439845
AT3G03380,-0.0145365392657825
AT3G03420,-0.013192415457699681
AT3G03440,-0.010227364726429522
AT3G03460,-0.01058879662405651
AT3G03490,-0.012171345944547135
AT3G03500,-0.0032258717514857664
AT3G03560,-0.014914189080965463
AT3G03570,-0.012926938611653085
AT3G03610,-0.012135045950784464
AT3G03660,-0.0016387136404554317
AT3G03710,-0.016283750157077496
AT3G03740,-0.010173935884103584
AT3G03750,-0.00589854963241323
AT3G03770,-0.014497981790384633
AT3G03773,-0.013088530531405464
AT3G03790,-0.012425235336687792
AT3G03800,-0.00033990159175388335
AT3G03810,-0.011547789635226518
AT3G03860,-0.012919714656671535
AT3G03890,-0.014111380599553693
AT3G03920,-0.014879424504587293
AT3G03960,-0.015704163716381968
AT3G03990,-0.011828619283481362
AT3G04020,-0.012068450675405379
AT3G04030,-0.010190395013061848
AT3G04040,-0.007945986501759204
AT3G04160,-0.011243936734727499
AT3G04240,-0.014141374131939364
AT3G04260,-0.016019996679429382
AT3G04460,-0.013398331399152629
AT3G04480,-0.013999223679663294
AT3G04490,-0.013615449517677725
AT3G04500,-0.013559706057883284
AT3G04550,-0.012263934728697762
AT3G04560,-0.012846061308918006
AT3G04600,-0.014976971055204728
AT3G04610,-0.013986156381056169
AT3G04650,-0.015262764846200476
AT3G04680,-0.013352859240250188
AT3G04740,-0.010957365374360026
AT3G04780,-0.014130196734409387
AT3G04820,-0.013761979700340944
AT3G04830,-0.014689956147865696
AT3G04870,-0.01529277498846643
AT3G04950,-0.012291163030653689
AT3G05000,-0.014063966303528406
AT3G05010,-0.012992513542623913
AT3G05040,-0.012584942740527964
AT3G05060,-0.010891113309911679
AT3G05070,-0.01480131020824764
AT3G05090,-0.01376348358032839
AT3G05100,-0.012357636701220497
AT3G05190,-0.009574503354464924
AT3G05210,-0.013307297747784918
AT3G05230,-0.010262553093901805
AT3G05280,-0.013347221133639444
AT3G05290,-0.012668601334192117
AT3G05300,-8.860575116183721e-05
AT3G05310,-6.071344380531899e-05
AT3G05320,-0.007250295277935622
AT3G05327,-0.005564517265211575
AT3G05330,-0.01133653249301265
AT3G05340,-0.00861618706361582
AT3G05350,-0.015133921432435528
AT3G05390,-0.0032679133965309707
AT3G05410,-0.01462726767253574
AT3G05420,-0.014741316718144418
AT3G05430,-0.008188187857855689
AT3G05470,-0.00989096508984254
AT3G05480,-0.007751925501175106
AT3G05510,-0.01133368760745288
AT3G05520,-0.01567721545575089
AT3G05540,-6.744786741723338e-05
AT3G05550,-0.00517998072738127
AT3G05570,-0.01463033639306693
AT3G05625,-0.015251476889834477
AT3G05630,-0.006659153983213162
AT3G05640,-0.012042500206132884
AT3G05670,-0.011768039343661787
AT3G05675,-0.010426129065194639
AT3G05680,-0.01233058023789693
AT3G05690,-0.012723518278658244
AT3G05710,-0.01282801437478922
AT3G05740,-0.009483279469885522
AT3G05760,-0.015448760344161901
AT3G05810,-0.014245286231094221
AT3G05940,-0.012149994825036238
AT3G05970,-0.014348483380920993
AT3G05990,-0.011688852961466911
AT3G06010,-0.012819717561158203
AT3G06040,-0.011741899495884667
AT3G06050,-0.014083627790267901
AT3G06060,-0.014396051110394551
AT3G06110,-0.013767104762038912
AT3G06120,-0.007283751769185782
AT3G06150,-0.012413209208579213
AT3G06200,-0.013709234054484789
AT3G06210,-0.011171600535611743
AT3G06270,-0.011342417809646906
AT3G06290,-0.01269610344568473
AT3G06300,-0.013914300301292091
AT3G06310,-0.014023611238271068
AT3G06350,-0.013835253613183518
AT3G06400,-0.014353184833565362
AT3G06420,-0.011713984228529045
AT3G06430,-0.015227437401138777
AT3G06455,-0.00931125586870402
AT3G06460,-0.0023280184116687675
AT3G06483,-0.014530107102229115
AT3G06510,-0.014499196250463324
AT3G06530,-0.013182050225781426
AT3G06540,-0.009718168876899648
AT3G06580,-0.014495300025063324
AT3G06610,-0.013966379124477605
AT3G06650,-0.015351905255052721
AT3G06670,-0.01403125099581981
AT3G06730,-0.015605102891709454
AT3G06790,-0.014583989154935908
AT3G06810,-0.013518540616724022
AT3G06850,-0.013935818307621865
AT3G06880,-0.014036018447792299
AT3G06910,-0.011911772192147079
AT3G06920,-0.010180222336905137
AT3G06930,-0.014598403609480035
AT3G06950,-0.01481804718795146
AT3G06980,-0.015920619441381432
AT3G07020,-0.012845243327747467
AT3G07050,-0.016618177472791568
AT3G07060,-0.012300101184654187
AT3G07080,-0.01170367638480753
AT3G07090,-0.012248751804537964
AT3G07100,-0.012854524391221388
AT3G07130,-0.010205487906159782
AT3G07140,-0.013993080035686221
AT3G07150,-0.004958635749527192
AT3G07170,-0.015381527616506581
AT3G07180,-0.014600436349370843
AT3G07190,-0.013039713363480861
AT3G07210,-0.011684865242691043
AT3G07220,-0.014147166067478581
AT3G07270,-0.011900410918654531
AT3G07300,-0.013915218507002473
AT3G07320,-0.014606790948737545
AT3G07350,-0.009761905397094775
AT3G07370,-0.012504094907624625
AT3G07400,-0.01278988274890485
AT3G07430,-0.012732742355372384
AT3G07440,-0.012893484814296795
AT3G07480,-0.00940602335006216
AT3G07530,-0.009156401158303521
AT3G07590,-0.014977720056713837
AT3G07640,-0.014448019639238417
AT3G07660,-0.0129586934743842
AT3G07670,-0.015682774118657605
AT3G07680,-0.013839409993724438
AT3G07700,-0.012637900258435277
AT3G07740,-0.01325840367505837
AT3G07750,-0.013828633678895762
AT3G07760,-0.012774879327438572
AT3G07780,-0.013353912354699033
AT3G07800,-0.012127372558659264
AT3G07860,-0.013742291252686948
AT3G07890,-0.013273460992181711
AT3G07920,-0.0009188609576758644
AT3G07930,-0.010397028970036203
AT3G07940,-0.013581400718785322
AT3G07950,-0.014447211874375332
AT3G07980,-0.011133583036612988
AT3G08010,-0.015561003030808356
AT3G08020,-0.013121463540693965
AT3G08505,-0.011849413071253633
AT3G08570,-0.007541601148811414
AT3G08630,-0.006711643465593621
AT3G08650,-0.01225406573110344
AT3G08670,-0.013619467994138773
AT3G08710,-0.01291483924846233
AT3G08740,-0.016075168809442087
AT3G08760,-0.012131752647804892
AT3G08780,-0.011012473534150252
AT3G08790,-0.0005651779420815043
AT3G08800,-0.008424907302758914
AT3G08840,-0.01377513105680257
AT3G08850,-0.013190276042033072
AT3G08880,-0.01083900184737814
AT3G08890,-0.013955761393101267
AT3G08930,-0.014414145607668585
AT3G08960,-0.013049414499706043
AT3G08970,-0.007676461402989477
AT3G08980,-0.011651171167294765
AT3G09035,-0.01340011745680453
AT3G09040,-0.006669897611211149
AT3G09060,-0.007195006051399929
AT3G09090,-0.013662093811369309
AT3G09150,-0.014282424817007462
AT3G09180,-0.013434967255199482
AT3G09210,-0.01572736486441407
AT3G09250,-0.014750540054052897
AT3G09280,-0.001200598376977129
AT3G09300,-0.01488054895457633
AT3G09320,-0.011932593556378606
AT3G09350,-0.01027621885633866
AT3G09405,-0.0074107271294621925
AT3G09470,-0.014200280428343594
AT3G09540,-0.012303817567171365
AT3G09550,-0.006951159942062741
AT3G09580,-0.012812198847792389
AT3G09630,-0.011810243002839553
AT3G09660,-0.009606106013285836
AT3G09670,-0.011441341324761205
AT3G09690,-0.013830130004774718
AT3G09720,-0.012476680734101627
AT3G09740,-0.014095245419078953
AT3G09810,-0.012928958251652443
AT3G09820,-0.01404751113015537
AT3G09850,-0.011270419346435521
AT3G09860,-0.014199872355925364
AT3G09890,-0.01316470639108338
AT3G09920,-0.011858790905611939
AT3G09925,-0.004798124370492132
AT3G09940,-0.0075669951456558355
AT3G09960,-0.0034958023457963105
AT3G10030,-0.01279082068680962
AT3G10040,-0.009902443679432889
AT3G10050,-0.014285325667441515
AT3G10070,-0.012616947644146283
AT3G10080,-0.012810747246582002
AT3G10110,-0.011429638551250768
AT3G10130,-0.013277436115340581
AT3G10140,-0.014781415907388481
AT3G10150,-0.007086690936108714
AT3G10160,-0.01608208741562937
AT3G10180,-0.008186139736609154
AT3G10200,-0.009420396901813101
AT3G10210,-0.012947213835252266
AT3G10220,-0.015015887382156033
AT3G10230,-0.013306147748959529
AT3G10250,-0.012633403348234406
AT3G10260,-0.015434678177465647
AT3G10270,-0.01584483377016508
AT3G10350,-0.014520983270581123
AT3G10370,-0.013422855844830713
AT3G10380,-0.014192523868837239
AT3G10390,-0.01245438450797544
AT3G10405,-0.013997941805758281
AT3G10420,-0.013015193955564226
AT3G10530,-0.012510941788642706
AT3G10540,-0.013181610703523696
AT3G10550,-0.011815726204892216
AT3G10572,-0.01408678296816157
AT3G10585,-1.1300960077790755e-05
AT3G10600,-0.001985574732017199
AT3G10640,-0.013258775075069274
AT3G10670,-0.014996293641573134
AT3G10690,-0.015390740615065636
AT3G10700,-0.013956443771159946
AT3G10730,-0.012712199576537828
AT3G10820,-0.010580567410130014
AT3G10840,-0.01354884570801532
AT3G10850,-0.014371994966714412
AT3G10870,-0.012919623982533055
AT3G10915,-0.012520178691494676
AT3G10920,-0.013133948274540796
AT3G10960,-0.010273734832985517
AT3G10970,-0.015653693830208593
AT3G11000,-0.006290657120646688
AT3G11040,-0.010197832704720626
AT3G11070,-0.013656437495580598
AT3G11220,-0.012078608789120773
AT3G11240,-0.011364509300157524
AT3G11260,-0.004130519840938006
AT3G11270,-0.013338615235839018
AT3G11397,-0.014514546877008755
AT3G11450,-0.012682126942624501
AT3G11530,-0.011903196812770826
AT3G11540,-0.013301329715890315
AT3G11560,-0.01601189575187836
AT3G11570,-0.004676027662224074
AT3G11620,-0.014071686938122663
AT3G11630,-0.013555219095615629
AT3G11670,-0.012774747340037383
AT3G11710,-0.015181754784136404
AT3G11720,-0.012081095003149562
AT3G11750,-0.011900651477926438
AT3G11773,-0.0018267168564768679
AT3G11780,-0.012801400503317023
AT3G11830,-0.01515913834652646
AT3G11860,-0.0008894598115036943
AT3G11920,-0.00046365787163249884
AT3G11945,-0.016079872123996423
AT3G11950,-0.01068474403578671
AT3G11960,-0.012414382226997237
AT3G11964,-0.014345123298190102
AT3G12010,-0.014744058265902237
AT3G12030,0.00263021409125085
AT3G12040,-0.009972654496118094
AT3G12050,-0.011255452642012803
AT3G12070,-0.008446729877254896
AT3G12080,-0.01631525888686396
AT3G12090,-0.010860717400714388
AT3G12100,-0.013576272502522975
AT3G12150,-0.012805892643337985
AT3G12170,-0.01144617625040216
AT3G12210,-0.014053486063093099
AT3G12260,-0.012563176477520971
AT3G12270,-0.013468744844716746
AT3G12280,-0.014291356594426017
AT3G12300,-0.013051678868949883
AT3G12340,-0.012528821853494599
AT3G12345,-0.012321965729583077
AT3G12350,-0.011711199753448366
AT3G12370,-0.011482087328279296
AT3G12380,-0.012497295414594732
AT3G12480,-0.014650267642747745
AT3G12520,-0.012451061158576436
AT3G12530,-0.012047382546139747
AT3G12590,-0.012709884686866499
AT3G12600,-0.01320950583910209
AT3G12640,-0.012624772093324962
AT3G12680,-0.013759142213872576
AT3G12685,-0.015453997089627585
AT3G12710,-0.012992586652653232
AT3G12760,-0.011372095191596734
AT3G12800,-0.013603788920181001
AT3G12810,-0.01237362320789039
AT3G12940,-0.01092602505114313
AT3G12990,-0.014410666740553867
AT3G13060,-0.013441459203135591
AT3G13120,-0.014896859033307296
AT3G13170,-0.003600689557589733
AT3G13210,-0.003696230099447963
AT3G13220,-0.0009337720473923762
AT3G13225,-0.013075750591311809
AT3G13226,-0.014587182776738358
AT3G13230,-0.013642669527086973
AT3G13290,-0.011487915066496513
AT3G13330,-0.012702660935170666
AT3G13360,-0.014103817386438684
AT3G13490,-0.015475290732091857
AT3G13620,-0.00631010640392132
AT3G13640,-0.00354690693049799
AT3G13730,-0.010692439737587111
AT3G13780,-0.010446971678853684
AT3G13800,-0.013457705053120807
AT3G13840,-0.0017247516703935203
AT3G13882,-0.014912416246905208
AT3G13940,-0.014013141178993608
AT3G13990,-0.013543791627325951
AT3G14067,-0.006578672889936471
AT3G14075,-0.012161481994290914
AT3G14110,-0.015604081820072209
AT3G14120,-0.014084061818788032
AT3G14170,-0.007662778682795292
AT3G14240,-0.014976298035100324
AT3G14270,-0.011285581239665578
AT3G14390,-0.015621819936522997
AT3G14400,-0.012906446518628158
AT3G14700,-0.004894353619420077
AT3G14730,-0.007321772956114744
AT3G14740,-0.01209486083687051
AT3G14770,-0.011588517087185479
AT3G14860,-0.014509268455727009
AT3G14890,-0.013965484831229993
AT3G14900,-0.013334773148943498
AT3G14910,-0.011820222641256446
AT3G14930,-0.016356186379575904
AT3G14980,-0.013275402030715743
AT3G15000,-0.013318251699985373
AT3G15010,-0.011849714941028128
AT3G15040,-0.011233233096100224
AT3G15080,-0.01409283796679083
AT3G15090,-0.013297509918141805
AT3G15095,-0.011337722011433047
AT3G15110,-0.015778396664747535
AT3G15140,-0.013436305427386348
AT3G15150,-0.011873032774873591
AT3G15160,-0.01517504736247483
AT3G15180,-0.01411410388872009
AT3G15190,-0.014614277838391438
AT3G15200,-0.005753367538171562
AT3G15240,-0.004429530444657832
AT3G15290,-0.013280610709166021
AT3G15351,-0.011599259498865217
AT3G15380,-0.014491431645774048
AT3G15390,-0.012605681224311221
AT3G15410,-0.014484357314885387
AT3G15430,-0.012715312399401463
AT3G15520,-0.017018808515378077
AT3G15550,-0.012341316950232358
AT3G15605,-0.0009773864087482668
AT3G15620,-0.009662577396686866
AT3G15660,-0.013806673488575942
AT3G15820,-0.013700177091931389
AT3G15840,-0.015245216557131118
AT3G16000,-0.016320718304632484
AT3G16010,-0.009484929052080175
AT3G16060,-0.014571716508199148
AT3G16170,-0.01416316752583982
AT3G16190,-0.013665393184529553
AT3G16200,-0.013614809879022211
AT3G16250,-0.017297499870056996
AT3G16270,-0.01211750459628417
AT3G16310,-0.013630321888732382
AT3G16350,-0.009211100515303248
AT3G16360,-0.01005941031492569
AT3G16560,-0.012711226456136536
AT3G16630,-0.014090016703758224
AT3G16650,-0.010118463127854551
AT3G16690,-0.010314342430178827
AT3G16700,-0.012998698800340196
AT3G16730,-0.010607534773870286
AT3G16760,-0.011854918716784391
AT3G16810,-0.015038972003047223
AT3G16840,-0.014537476646441486
AT3G16890,-0.008463611738257087
AT3G16910,-0.012362759990989867
AT3G16940,-0.01281432008246055
AT3G16950,-0.015616447424776303
AT3G16990,-0.010693739576147871
AT3G17000,-0.012301108232325102
AT3G17030,-0.01020080679100166
AT3G17040,-0.016491376710081603
AT3G17060,-0.0002082169674490578
AT3G17170,-0.0169987472058492
AT3G17205,-0.013713179595003133
AT3G17310,-0.013455085477373872
AT3G17465,-0.014832626091436103
AT3G17470,-0.013527849934396204
AT3G17590,-0.015029056401327727
AT3G17611,-0.007824426092100363
AT3G17670,-0.014386308767515505
AT3G17712,-0.00984213845558388
AT3G17810,-0.012306323399264562
AT3G17900,-0.013478156888483599
AT3G17910,-0.012685640541112401
AT3G17930,-0.014928931190453425
AT3G17940,-0.01424613522747938
AT3G17970,-0.015315677726153215
AT3G18020,-0.008152775091338006
AT3G18090,-0.010772851705217933
AT3G18100,-0.010979387486813198
AT3G18110,-0.013146164478937485
AT3G18165,-0.014226747434730368
AT3G18190,-0.012475168774128506
AT3G18215,-0.012480092463077809
AT3G18290,-0.013296624631148729
AT3G18370,-0.013050036188328281
AT3G18380,-0.013410653459031752
AT3G18390,-0.0163328392540797
AT3G18430,-0.01410572075456691
AT3G18480,-0.01455940959374752
AT3G18520,-0.014152331915344334
AT3G18524,-0.011840041549692136
AT3G18580,-0.014040280778762796
AT3G18680,-0.01713181035808579
AT3G18710,-0.010477266970703256
AT3G18730,-0.008835971810510912
AT3G18760,-0.014902048388750408
AT3G18790,-0.014490589411492618
AT3G18860,-0.015189776548010634
AT3G18940,-0.014259192310362823
AT3G19050,-0.009996156081128117
AT3G19090,-0.000963158098805604
AT3G19180,-0.014151411051913611
AT3G19190,-0.010893975849334622
AT3G19210,-0.00869369837937038
AT3G19220,-0.01402336042475901
AT3G19240,-0.00965910953024743
AT3G19250,-0.007845936154121734
AT3G19260,-0.011270826311944803
AT3G19270,-0.007026855153757239
AT3G19340,-0.015038801482739388
AT3G19420,-0.013472397872653358
AT3G19440,-0.01179246507581516
AT3G19450,-0.014118909000951944
AT3G19510,-0.012219355527002635
AT3G19550,-0.005507544483856484
AT3G19620,-0.009692331998452819
AT3G19630,-0.013869375846214334
AT3G19640,-0.01324584417132176
AT3G19650,-0.014196622143793546
AT3G19720,-0.015900390160508808
AT3G19770,-0.012076936575165478
AT3G19780,-0.011524894304000667
AT3G19800,-0.016084705288306748
AT3G19810,-0.015028202088173402
AT3G19820,-0.016099652345171533
AT3G19840,-0.01252330658114286
AT3G19860,-0.01356679786671244
AT3G19870,-0.011758785828508528
AT3G19895,-0.012406168149840816
AT3G19990,-0.012534535435097312
AT3G20015,-0.011611260262073738
AT3G20020,-0.012908070195125507
AT3G20050,-0.015545663728864017
AT3G20150,-0.011243463652073014
AT3G20230,-0.014722474777108316
AT3G20240,-0.014108574627754457
AT3G20260,-0.012542381590548005
AT3G20320,-0.015334641970839892
AT3G20330,-0.013771192818355326
AT3G20390,-0.013695666632945502
AT3G20420,-0.009607025625961696
AT3G20430,-0.014209148867576049
AT3G20440,-0.013481259294929014
AT3G20475,-0.00513056098470957
AT3G20480,-0.009129174432982768
AT3G20490,-0.01084797800056391
AT3G20630,-0.014005963708637213
AT3G20650,-0.013414654028181476
AT3G20660,-0.008625404174803088
AT3G20720,-0.012806711448428288
AT3G20740,-0.01464595068080472
AT3G20780,-0.012520532880215604
AT3G20790,-0.015764022653529584
AT3G20810,-0.011674474053549311
AT3G20860,-0.010809036180509496
AT3G20870,-0.014772671555771062
AT3G20920,-0.014115667900281147
AT3G21070,-0.013836371816788323
AT3G21110,-0.015235474933397023
AT3G21290,-0.011375515191190068
AT3G21300,-0.013662613230907472
AT3G21350,-0.014378001085747221
AT3G21360,-0.012267032202291023
AT3G21390,-0.014307470006369864
AT3G21400,-0.013113086512255153
AT3G21420,-0.008570156687556863
AT3G21465,-0.014307247501981474
AT3G21520,-0.0015741012826588564
AT3G21540,-0.013006446357198411
AT3G21580,-0.014479297195424633
AT3G21600,-0.010722637601863963
AT3G21640,-0.01399290226559232
AT3G21670,-0.013035574917872926
AT3G21700,-0.00978127862146088
AT3G21710,-0.006448897747476663
AT3G21720,-0.005989183495203803
AT3G21740,-0.011389287262740001
AT3G21810,-0.012996765211174556
AT3G21820,-0.013944907637994542
AT3G21865,-0.01384486045859363
AT3G22104,-0.013536355016885371
AT3G22150,-0.013040586873657561
AT3G22180,-0.011493672547878218
AT3G22190,-0.015139877396619074
AT3G22290,-0.013607952690894843
AT3G22310,-0.014838793284474036
AT3G22320,-0.01486396056235386
AT3G22425,-0.014786295514907255
AT3G22430,-0.009939020235606576
AT3G22440,-0.01339623881111947
AT3G22480,-0.014423518730541224
AT3G22510,3.753077840377897e-05
AT3G22530,0.003413519153738582
AT3G22590,-0.012884506799440752
AT3G22630,-0.014339781002590191
AT3G22660,-0.014104065820510835
AT3G22680,-0.009407698041818319
AT3G22760,-0.011389597495263954
AT3G22845,-0.013078891682543125
AT3G22850,-0.012744191966386964
AT3G22860,-0.0010512938972889122
AT3G22880,-0.012823645867304362
AT3G22900,-0.010098185281631259
AT3G22950,-0.013401182281403462
AT3G22960,-0.014687560374812796
AT3G22980,-0.009479821738819656
AT3G22990,-0.013687596256244206
AT3G23000,-0.011420877791287896
AT3G23020,-0.007984986218782637
AT3G23070,-0.015889741555264493
AT3G23080,-0.016122480826031467
AT3G23160,-0.010058369245872873
AT3G23390,-0.013409259341583196
AT3G23400,-0.012522292452621724
AT3G23620,-0.014730006962776095
AT3G23640,-0.01592649486612947
AT3G23670,-0.01069280900876487
AT3G23700,-0.016181037576687183
AT3G23710,-0.01413441522200139
AT3G23740,-0.010896699076172772
AT3G23750,-0.013537727009568531
AT3G23760,-0.015866429370431288
AT3G23790,-0.011750537663032912
AT3G23800,-0.004535673539617492
AT3G23890,-0.013413477082441543
AT3G23900,-0.013625497802532804
AT3G23920,-0.010525004105301263
AT3G23940,-0.01624299744671139
AT3G23980,-0.013532733875592364
AT3G24030,-0.014007797192329988
AT3G24040,-0.014589108102079407
AT3G24090,-0.01040017143032731
AT3G24120,-0.013634462337902277
AT3G24140,-0.01375829798526693
AT3G24160,-0.013396955897157628
AT3G24180,-0.013200182361974214
AT3G24190,-0.013554435980838898
AT3G24200,-0.013552166729394171
AT3G24315,-0.013625771050923413
AT3G24320,-0.011707465919221073
AT3G24360,-0.008240221707362298
AT3G24430,-0.016671299413746565
AT3G24440,-0.01246286833768933
AT3G24450,-0.009078884318989747
AT3G24495,-0.01141970069133134
AT3G24520,-0.011575444584147707
AT3G24530,-0.012857904813497446
AT3G24560,-0.012595800759233139
AT3G24570,-0.01423358357890905
AT3G24630,-0.00958323174111836
AT3G24660,-0.012374971952304324
AT3G24730,-0.013069981536625367
AT3G24740,-0.01153659782483282
AT3G24800,-0.013124912044561463
AT3G25070,-0.014209998585310545
AT3G25100,-0.009147244481951781
AT3G25110,-0.013370859318695064
AT3G25120,-0.013290916123446645
AT3G25210,-0.01051319976790354
AT3G25220,-0.014858234745749004
AT3G25420,-0.0002388439255774786
AT3G25430,-0.011905401555972054
AT3G25440,-0.010859076783626517
AT3G25470,-0.015443314133196252
AT3G25480,-0.015675254377827123
AT3G25660,-0.01626639487226441
AT3G25690,-0.014340187844580894
AT3G25805,-0.015023913387803263
AT3G25910,-0.011923691117547883
AT3G25920,-0.015785409612053276
AT3G25950,-0.0020878894041106537
AT3G25970,-0.006100875810945766
AT3G25980,-0.01390720399793169
AT3G26000,-0.012696702847263815
AT3G26060,-0.015352933161680408
AT3G26070,-0.014921834872973647
AT3G26100,-0.013147258504835137
AT3G26135,-0.006069368102518356
AT3G26360,-0.013815916545664919
AT3G26370,-0.014563330652750749
AT3G26380,-0.014056824035759934
AT3G26410,-0.012386052894674234
AT3G26560,-0.012485255691180011
AT3G26570,-0.014870818554491048
AT3G26580,-0.013773984835721969
AT3G26670,-0.013424058996749096
AT3G26700,-0.01249592570166967
AT3G26710,-0.015773869300966598
AT3G26750,-0.008887728487433782
AT3G26850,-0.01276342873960783
AT3G26890,-0.012626174112613926
AT3G26900,-0.016176550406729173
AT3G26990,-0.01224815129006681
AT3G27000,-0.0119076990338565
AT3G27010,-0.010506988481040017
AT3G27020,-0.012191389656395697
AT3G27110,-0.013515040506688909
AT3G27120,-0.008942916017509054
AT3G27170,-0.00944876451949879
AT3G27180,-0.015653936175248448
AT3G27230,-0.014441416461665657
AT3G27240,-0.013202741435199427
AT3G27280,-0.014761947183340415
AT3G27300,-0.014921870280566499
AT3G27310,-0.01403977315489566
AT3G27320,-0.013269004156156087
AT3G27325,-0.013497859987068057
AT3G27380,-0.009084570345919304
AT3G27390,-0.013656884920603274
AT3G27430,-0.01320442860231564
AT3G27460,-0.012619003399293114
AT3G27530,-0.01307783787419366
AT3G27550,-0.010982246527092282
AT3G27640,-0.009255663888190827
AT3G27670,-0.011299271455262284
AT3G27700,-0.011225666239226797
AT3G27730,-0.0031134499882356633
AT3G27740,-0.014982055572487692
AT3G27820,-0.013770177559627695
AT3G27830,0.010901341575263868
AT3G27925,-0.014399823898876321
AT3G27930,-0.012756807941419927
AT3G28030,-0.010440821191055272
AT3G28040,-0.01511397066936583
AT3G28140,-0.011043073288343003
AT3G28150,-0.00533939518240338
AT3G28430,-0.012651118889685847
AT3G28460,-0.015988133829211194
AT3G28480,-0.014058330455244555
AT3G28670,-0.013628112313365973
AT3G28700,-0.013126330585269637
AT3G28710,-0.01325545142756713
AT3G28720,-0.007095558929449278
AT3G28730,-0.0150803753023999
AT3G28760,-0.015211829885800674
AT3G28850,-0.005801657230052258
AT3G28956,-0.010663673415986816
AT3G28970,-0.013409777731714416
AT3G29010,-0.01055312858630388
AT3G29090,-0.014566013314974102
AT3G29130,-0.012728881162398611
AT3G29185,-0.017219710462339416
AT3G29240,-0.013000713099908998
AT3G29290,-0.0119253400277578
AT3G29310,-0.012727816331693627
AT3G29390,-0.01367908669851664
AT3G29400,-0.008134099874023021
AT3G30775,-0.011091076021679053
AT3G30841,-0.012133215094478176
AT3G32930,-0.01604867208886178
AT3G32940,-0.012630765222898901
AT3G33520,-0.013700183056876584
AT3G42050,-0.01194599409744213
AT3G42630,-0.012867005661829568
AT3G42660,-0.0130257466832783
AT3G42670,-0.011007344933203848
AT3G42830,-0.00023101076053187652
AT3G42850,-0.0019097338280455877
AT3G43120,-0.00018614082229339047
AT3G43230,-0.012335134925169512
AT3G43240,-0.013603773593913723
AT3G43300,-0.014433822477151281
AT3G43540,-0.015825447435143414
AT3G43610,-0.014176778926141763
AT3G43920,-0.010547840856451662
AT3G44050,-0.009762862064863643
AT3G44190,-0.012084011134542369
AT3G44200,-0.01193323685157394
AT3G44330,-0.014169323746971574
AT3G44340,-0.01389003636746437
AT3G44490,-0.006753502514171842
AT3G44530,-0.011669863349651761
AT3G44600,-0.014718537564829413
AT3G44730,-0.009388394418037606
AT3G44830,-0.0008481808914398804
AT3G44880,-0.013102494657500378
AT3G44890,-0.01553543406941475
AT3G45000,-0.001264774307975488
AT3G45020,-0.01117127130991425
AT3G45040,-0.010543372808436912
AT3G45090,-0.012784962790478126
AT3G45100,-0.012878044985293623
AT3G45240,-0.013585398165803257
AT3G45300,-0.013772315067946649
AT3G45310,-0.014987137011635239
AT3G45577,2.818080109456389e-06
AT3G45600,-0.012025148139238573
AT3G45740,-0.012466714097372962
AT3G45770,-0.014599413913371816
AT3G45810,0.0001432213835524672
AT3G45830,-0.010680369453164335
AT3G45870,-0.005912388947018236
AT3G45890,-0.013091301502446365
AT3G46100,-0.015431274014293466
AT3G46180,-0.01192260753176025
AT3G46200,-0.010614111152507924
AT3G46220,-0.013090860667779534
AT3G46450,-0.012190990265807528
AT3G46550,-0.010885847090613278
AT3G46560,-0.014234172835049023
AT3G46610,-0.012707220127195972
AT3G46740,-0.014700744716365252
AT3G46780,-0.017236519525227468
AT3G46790,-0.011527053808404958
AT3G46960,-0.012973272510739441
AT3G47000,-0.014923119322923886
AT3G47060,-0.012796282038270362
AT3G47120,-0.012414812481425258
AT3G47300,-0.012393495910301956
AT3G47390,-0.013870566627771797
AT3G47420,-0.012325233536483998
