AboveBelow,PC1,PC2
Above,-84.81983478622398,-1407.7602769960217
Above,-75.11209134417517,-1450.2485162521123
Above,-73.0253975084527,-1475.3491976930757
Above,-73.19200742222293,-1470.489119363624
Above,-73.73879736391355,-1465.4075769118604
Above,-72.09541986955165,-1482.7480310874953
Above,-71.37134731374715,-1489.355374687377
Below,-82.88814844614403,-1565.8813371831532
Below,-81.10813595732245,-1559.4829460526694
Below,-83.48948642503639,-1560.746449169376
Below,-81.8566828626573,-1564.338658298378
Below,-80.4991382280425,-1561.4305135698107
Below,-81.27920257426493,-1560.129671731796
Below,-83.22152361247286,-1561.7430117418191
Below,-80.8391801230744,-1558.6257137058417
Below,-81.39688857127808,-1558.403344283972
Below,-82.64898559399654,-1556.118489368687
Below,-82.39601584718388,-1557.1669871013735
Below,-79.55285208062101,-1561.5525758630652
Below,-81.45344269798035,-1556.4727909050832
Below,-83.31779807273601,-1559.4943471935496
Below,-83.59464194952817,-1560.5209259510361
Below,-82.6287164930788,-1555.510425010332
Below,-78.25218217480221,-1561.3325116761364
Below,-81.41927073534683,-1558.7034721935952
Below,-81.47232297325291,-1558.908572598686
Below,-83.21517147601438,-1559.2620024575797
Below,-83.10076108244135,-1562.7708729101014
Below,-83.32379745685998,-1562.945757785917
Below,-82.83197564086146,-1561.9856818510448
Below,-82.73073718193508,-1558.3566232866565
Below,-82.02293113635064,-1560.8150249759015
Below,-81.58073457015402,-1556.9280977389765
Below,-84.29962880295915,-1559.8930181379335
Below,-88.26457547053998,-1565.7782457224773
Below,-85.1944180961157,-1557.5390217204692
Below,-84.0752408581431,-1555.9637194552051
Below,-84.12424060966488,-1556.289366069968
Below,-84.63746097383498,-1556.3558392439438
Below,-86.9277140543702,-1561.6812518889292
Below,-87.70024947077988,-1561.2852721261459
Below,-87.3701091218244,-1563.1421786517883
Below,-86.85167164723875,-1558.890959528426
Below,-85.63969971450594,-1560.0480395974769
Below,-85.02874699735102,-1558.4559180150436
Below,-77.72349184349265,-1536.7944395907293
Below,-77.9459734893102,-1536.4844638967897
Below,-77.88522405642739,-1535.2543673224204
Below,-78.21206024498699,-1535.0795357933123
Above,-78.29445664538397,-1489.4119349519854
Above,-78.6000145896369,-1493.2177781965233
Above,-78.15892734087862,-1492.1969806851976
Above,-77.92496024137046,-1515.2837075527248
Above,-77.69350093638548,-1518.5819419559343
Above,-77.83025273854385,-1516.9994026211916
Other,-76.66167796320443,-1544.6985652081426
Other,-77.86822391940726,-1548.8069603396004
Other,-76.80040610862567,-1545.9419664604034
Other,-79.83962771238889,-1548.2643622570922
Other,-79.92989111418662,-1554.50183884125
Other,-79.14637438006108,-1552.1272897188683
Above,-76.7892343288009,-1541.5228560738537
Above,-76.10153035275323,-1545.8325064523162
Above,-76.37454672187374,-1545.092501146254
Below,-77.05007021680771,-1552.054130000381
Below,-76.78803474335702,-1551.381097836449
Below,-78.94497451616905,-1560.5233117676266
Below,-79.46668417788132,-1562.170059898828
Below,-78.40838840964966,-1563.0382548988878
Other,-80.55435569333142,-1564.9150787501944
Other,-80.93109652299725,-1565.6819561840093
Other,-80.41559509445572,-1564.4932799040787
Other,-79.96434624613374,-1562.5406051516713
Other,-80.25615296926104,-1562.97104718096
Other,-79.52094002210676,-1562.0167395640626
Above,-78.76503194282756,-1556.8339479616538
Above,-78.43446229960067,-1555.7882284968562
Above,-78.69593371776635,-1555.8998692005332
Above,-79.21605609699088,-1553.745974727735
Above,-78.35467361567734,-1555.2735807937404
Above,-78.7497438256809,-1552.3893349153202
Above,-76.650252925306,-1539.9656802980658
Above,-75.72277044611181,-1547.7505231368402
Below,-71.18865369477143,-1552.103904530994
Above,-77.74393253336474,-1506.679511105773
Below,-73.66711757719439,-1550.1258945677191
Below,-74.5005718508397,-1550.2988936693794
Below,-74.65268675622544,-1547.1931323953695
Above,-73.95959176239711,-1540.2159870619594
Above,-74.91317022872518,-1500.0138099213373
Below,-74.50054406966848,-1552.0834642720533
Below,-74.94617951943445,-1548.9836795400986
Below,-74.93879813371272,-1545.72258044798
Above,-75.05391161290589,-1530.92458750624
Above,-75.42417125889507,-1533.071527544349
Above,-73.42342098231576,-1539.7518544513912
Above,-74.11078627808988,-1519.1422533171199
Above,-75.23559316981903,-1523.4793185213064
Above,-72.75321010851465,-1528.581436521155
Above,-75.52311717487804,-1518.2356910091569
Above,-74.86490975946616,-1519.0690598134922
Above,-74.61083620461339,-1522.8013536016383
Below,-75.10267849175469,-1555.8033071007812
Below,-74.42240769167286,-1556.8917873233324
Below,-74.25004089502988,-1558.4962006352957
Above,-78.84024437986427,-1523.3303484391965
Above,-77.97718824910514,-1539.1022771116905
Above,-77.14530216461559,-1544.2134120618261
Above,-80.17487398688732,-1515.218658588535
Above,-76.10223571285809,-1529.4546278522084
Above,-79.26533634513706,-1510.5945876515925
Above,-78.53303990272269,-1517.5483472908272
Above,-78.33146578281173,-1529.1339124293936
Above,-78.44378879780452,-1533.1575775224935
Above,-74.90615601599416,-1524.8094964031236
Above,-75.3489297403864,-1536.8753902648389
Above,-76.73262462700617,-1548.656441966749
Above,-77.17724344482835,-1548.8859823127173
Above,-76.32741518672428,-1528.5501560994255
Above,-76.37786600009021,-1535.4112931187694
Above,-73.78873835870152,-1518.1883411390227
Above,-74.18904269375284,-1521.19693873507
Above,-74.10564673504308,-1519.1341675563654
Above,-74.38010140928087,-1509.7418114441416
Above,-73.37361842576007,-1514.3942918879145
Above,-74.01440365421108,-1513.2918714016846
Above,-75.69617351474929,-1510.55380868591
Above,-75.28055679500838,-1511.7819049432192
Above,-73.84266000566325,-1515.5801631187333
Above,-75.56828686196603,-1508.8731902787172
Above,-75.18375066063503,-1511.0794691130438
Above,-74.56872027034093,-1515.8957020599819
Above,-75.54789644541863,-1502.928022644954
Above,-75.28208725634104,-1511.3773196066284
Above,-75.50555585858434,-1511.9131806383555
Above,-75.73819173233584,-1502.771279386853
Above,-75.20192940634519,-1511.933466477829
Above,-75.53391224537665,-1507.3291524601782
Above,-75.23401752149331,-1515.8007704300085
Above,-75.8370225742653,-1507.0564233514383
Above,-75.64476557871686,-1508.6403409325897
Above,-73.73576785072478,-1547.083540710589
Above,-76.42705828375748,-1547.1981675658017
Above,-76.84465164421692,-1546.6794498053173
Above,-74.91851280998559,-1527.3657190737724
Above,-76.66190271096548,-1533.9506360133053
Above,-76.80453108013121,-1524.0861876479166
Above,-73.03777730265426,-1504.991786545054
Above,-73.92642514005836,-1498.7713074176318
Above,-74.37667897118223,-1499.1408472237558
Above,-72.03653979026217,-1512.5430702678275
Above,-74.85374028049361,-1491.4572751870774
Above,-74.97975043096281,-1491.6270044078287
Above,-73.58428412382739,-1508.397381646379
Above,-74.79930112924094,-1497.5368550277242
Above,-75.15715862182492,-1499.5843597040048
Above,-74.30961666649567,-1507.4955715912167
Above,-75.35561446230732,-1500.7102584075124
Above,-75.74314335537548,-1504.6422100139741
Above,-74.00132455113732,-1507.0568686554952
Above,-75.47763957557729,-1499.121471285424
Above,-75.56541238568806,-1506.274810493861
Above,-73.62327331364247,-1511.0433323250363
Above,-75.55898365021753,-1500.5041971917349
Above,-76.41945730556074,-1502.5715548834426
Above,-73.10799908674551,-1514.312988954891
Above,-74.26167665916167,-1508.7773928254956
Above,-76.43517911219955,-1504.626842594579
Below,-78.4237275044147,-1557.786025415503
Above,-86.90712375509226,-1530.4425953347595
Above,-86.48666557944827,-1504.191019057945
Above,-86.93926557137351,-1503.0033089625413
Above,-84.31312913759143,-1414.6115738226313
WholePlant,-76.46227925791196,-1530.016942883349
Below,-72.7072805517284,-1567.9289105820196
Above,-76.56505297640828,-1487.819442478876
Above,-77.20393715477934,-1450.7693356624607
Above,-77.3803905154029,-1444.2279302773059
Above,-77.28137970117429,-1445.5782818451837
Above,-77.8591785325942,-1484.571342765634
Above,-78.1189587480378,-1492.381877737921
Above,-77.92735912859095,-1480.5686554251786
Above,-78.26476063151279,-1471.916483535253
Above,-77.95830947267515,-1466.2143182918364
Above,-76.97002172932272,-1459.7880527523769
Above,-76.13433368531753,-1492.823337751273
Above,-76.99984041737332,-1505.751811297737
Above,-77.06550272312674,-1516.832462415966
Above,-77.11656744830863,-1512.1699167175982
Above,-77.38980233276519,-1516.4875437473456
Above,-76.36423903286247,-1505.1451293900682
Above,-76.34357584001815,-1511.2964183407557
Above,-76.27201897591202,-1498.798894517596
Above,-77.72132411449685,-1485.1157906762055
Above,-77.90691852805799,-1491.893563757198
Above,-76.33110426172479,-1510.2124042087107
Above,-75.56576679553422,-1519.4007018710963
Above,-77.68840818257198,-1494.3058699593378
Above,-77.60077118404489,-1497.8486351742524
Above,-79.41311962073874,-1506.055721470944
Above,-80.09985214617697,-1464.6665694260835
Above,-80.00565225865043,-1468.815679412433
Below,-77.16650235199428,-1560.1605473498641
Below,-76.38420850548592,-1560.5918129823663
Below,-76.17497195624571,-1559.8048263736534
Above,-79.88553540993959,-1501.6871964535667
Above,-78.58402806539624,-1501.276247105102
Above,-80.04589522395332,-1505.0365721261096
Below,-75.86211774120002,-1558.3320073865368
Below,-77.2157905588563,-1560.2714959151863
Below,-76.14058927934246,-1560.4832276877855
Above,-75.67476031102217,-1570.6596877567965
Above,-75.44234519198014,-1570.3064847437065
Above,-75.34386619927486,-1568.7582960358104
Above,-77.78352291961997,-1548.1228054814615
Above,-76.83586274849549,-1542.6345257941255
Above,-78.06869129945538,-1547.9779519072456
Above,-80.98358480580423,-1457.6815845125882
Above,-82.13980678000352,-1469.4177105406227
Above,-81.84106313124761,-1467.9352531799507
Below,-77.02975132403438,-1561.427674009841
Below,-78.55365526012486,-1563.2763786102184
Below,-76.84918118900639,-1559.0052677849978
Above,-74.88281993849625,-1542.9151502481677
Above,-76.62447648729392,-1530.987987404198
Above,-80.50438415574175,-1517.1719523989063
Above,-81.09896963789751,-1480.780819183877
Above,-79.89327427081602,-1491.7759738796185
Above,-76.42317905411548,-1537.4013305551737
Above,-76.56891886454243,-1541.9325718083169
Above,-77.6513564135465,-1548.058516615489
Above,-78.8464219260187,-1544.929556593216
Above,-78.47748927594367,-1536.5701223314557
Above,-78.81406479659171,-1537.6452551374841
Above,-80.33124886359806,-1459.2691845806373
Above,-79.80337193199419,-1463.2385033236117
Above,-80.01535280891827,-1471.3075096430123
Above,-87.25913137515771,-1544.8529079788314
Above,-91.03990472578329,-1504.926637538659
Above,-86.5092749256907,-1558.3431909322187
Above,-89.87536281623993,-1566.3285870955883
Above,-79.64754588228364,-1553.12264403183
Above,-91.42355070142997,-1470.0937868170251
Above,-82.82457150375204,-1552.3261273607536
Above,-81.45652097704074,-1465.8110255835345
Above,-80.30130676602678,-1472.6402293254462
Above,-81.26629470658622,-1464.0497649068866
Above,-80.95561619535682,-1463.6161637825016
Above,-81.10332220788149,-1479.5676691106792
Above,-80.87978341381263,-1478.7595979679102
Above,-81.59372567567704,-1475.8331155154885
Above,-81.28316123911611,-1494.037899214116
Above,-81.29487610030533,-1485.893834884455
Above,-80.54508425555962,-1478.6238538761781
Above,-81.09350870829526,-1475.3182999974802
Above,-81.18278472325876,-1469.2374478469249
Above,-80.84144288246316,-1467.9787738098844
Above,-80.23369243655317,-1472.915642341807
Above,-79.97079580008932,-1475.1166806836463
Other,-82.39749032739192,-1487.1724011779038
Other,-81.94353421819974,-1488.1736950249922
Other,-81.96727784181677,-1491.5897540845178
Other,-80.76872077944216,-1473.2980272991556
Other,-81.24186575566895,-1484.2358752795467
Other,-80.87513361160535,-1483.0483073084106
Other,-79.6294999293889,-1478.0109905579484
Other,-79.43688797034048,-1498.820490978444
Other,-79.36061154292041,-1489.5899184174355
Other,-82.32320121372459,-1470.8061886700034
Other,-81.71999021366436,-1468.2751838386027
Other,-81.61200701027127,-1475.9182959247432
Other,-81.55296157076174,-1471.818681809857
Other,-81.3647771326431,-1475.5182417881313
Other,-82.19389898399892,-1483.5932792085252
Other,-81.64108097062166,-1485.950984590071
Other,-82.39638153684885,-1484.2825111791285
Other,-80.64961606885913,-1474.089741224917
Other,-80.43582070266696,-1465.6590486673479
Other,-80.3496641467105,-1472.6092382944123
Other,-79.40598030098766,-1477.4407916712034
Other,-80.24054478551058,-1482.7068172330378
Other,-79.95925454844465,-1466.2303467834136
Other,-80.80943378637606,-1474.2970379620763
Other,-81.38248467284419,-1479.0513198681263
Other,-81.48450640513174,-1467.3712608016947
Other,-81.78100890568194,-1470.2110365095398
Other,-80.62743728454498,-1478.966316876357
Other,-81.8651167631581,-1469.2300042682784
Above,-89.53100920966483,-1436.658833378362
Above,-88.90081082837013,-1435.5471606291908
Above,-89.5255195099999,-1441.67913376175
Above,-88.32846399243137,-1460.4354574395375
Above,-88.47562888396286,-1452.1922533170687
Above,-88.86600688439346,-1453.8012372892745
Above,-89.20643977351835,-1471.877049223428
Above,-88.79258807844198,-1475.8799735512484
Above,-89.08899377212595,-1472.285562323603
Above,-88.1442496152971,-1454.7325873949726
Above,-89.1425628652123,-1449.7695160129008
Above,-88.21819831354058,-1451.3005454717165
Above,-87.96786705563595,-1457.540665373352
Above,-87.85915227876633,-1477.2492199859898
Above,-88.17433884987845,-1472.9509706818026
Above,-88.32467802697782,-1485.8929164807087
Above,-88.1691627214681,-1486.384931582265
Above,-87.02329854804861,-1487.1455053405846
Above,-85.49290618347388,-1531.8396288263507
Above,-85.47646583666943,-1534.9617178438525
Above,-84.88561897954783,-1510.7345567099012
Above,-81.93535308004077,-1559.8496810980628
Above,-81.24838656779241,-1561.6925890418659
Above,-84.26461012487104,-1491.1308002413737
Above,-85.16511755175567,-1498.8791228163936
Above,-85.76507406712729,-1498.5486169223977
Above,-84.63468328314303,-1520.0609013742578
Above,-84.82076903047692,-1520.912324276763
Above,-84.65502292625766,-1520.455701283474
Above,-83.99288176225213,-1486.9380180388096
Above,-84.62719024609265,-1509.2239667106587
Above,-83.82029327223508,-1528.3825529322633
WholePlant,-90.74020969298722,-1556.408609897194
WholePlant,-87.03249809248729,-1554.9435474912686
Above,-94.35995621405822,-1553.8487003115106
Above,-95.55392972649213,-1552.1841535346985
Above,-93.37772269932854,-1552.169369670617
Above,-93.55690967104726,-1552.7699739959637
Above,-93.91387536006621,-1551.2056756265638
Above,-93.03685817176384,-1548.1623249293177
Above,-93.96438585177208,-1545.3924889386126
Above,-92.98931863369225,-1547.8204801376576
Above,-87.13180158176348,-1515.4649714489315
Above,-86.34658167434972,-1531.755692191003
Above,-90.27211234305568,-1527.9494723225769
Above,-86.38509526526823,-1534.0790015993714
Above,-90.57629617252472,-1525.603608626206
Above,-88.55754881133964,-1539.7280733255839
Above,-88.59754767779003,-1523.4880026249004
Above,-87.13081608992111,-1534.4990874812868
Above,-90.5137500022472,-1525.7819584579952
Above,-90.87507820319992,-1545.1149491535741
Above,-89.80375948904341,-1521.8499599764793
Above,-91.12289148295582,-1539.419969770433
Above,-90.84695368151932,-1550.6205765887873
Above,-91.2357890574467,-1515.287254273727
Above,-92.71542233915892,-1393.9729227675803
Above,-91.36424949872925,-1553.9491404091546
Above,-91.20607981145098,-1554.2675074842045
Above,-89.83200337406777,-1554.253985018059
Above,-94.48782442008608,-1563.0833347458238
Above,-94.37166762414253,-1563.431408453237
Above,-94.77537069603022,-1563.1103666961756
Above,-94.48782442008608,-1563.0833347458238
Above,-94.37166762414253,-1563.431408453237
Above,-94.77537069603022,-1563.1103666961756
Above,-80.99931492816891,-1560.8504964189472
Above,-86.80280766188537,-1541.620238094047
Above,-83.13346792950881,-1543.7518252963775
Above,-88.23716302742459,-1530.4837735467156
Above,-90.34520855961551,-1536.6694783201738
Above,-99.21033827408749,-1515.507114373991
Below,-83.19698798003535,-1556.5887962209335
Below,-83.09551371257295,-1557.6561254609037
Below,-81.97093883828431,-1555.6420687728514
Below,-81.43161434627852,-1555.23814414176
Below,-80.32613500555958,-1551.6980889785227
Below,-82.25661853227986,-1555.556481585685
Below,-84.84794961143442,-1561.1271857276581
Below,-83.40299499244531,-1552.8176086490266
Below,-84.38519616230407,-1562.7122337720994
Below,-79.41476410063215,-1556.295644899756
Below,-80.07853253319064,-1556.9521353055256
Below,-79.43632784913326,-1554.1467516628986
Above,-83.88712524467459,-1498.0596505330202
Above,-83.74417301059067,-1497.9788489324771
Above,-81.62128297060363,-1542.6648739883174
Above,-81.85055245862443,-1543.0058316566497
Above,-83.50388231528666,-1497.070712634195
Above,-83.84727679718335,-1497.1367688358516
Above,-83.49203718306785,-1504.0434136694514
Above,-83.10587781626762,-1503.5434667796346
Above,-83.14049483703121,-1503.5286667332275
Above,-82.82312626203715,-1503.0930116537127
Above,-82.81112482799332,-1514.4650765836157
Above,-82.9697127395726,-1515.4223165740182
Above,-84.39409554189827,-1505.8958711912417
Above,-84.45614752581336,-1506.3367839809887
Above,-82.27287073927782,-1514.542087536535
Above,-82.34439694295632,-1515.1015275739842
Above,-82.2548872932274,-1512.967722878021
Above,-82.18366697774964,-1512.6477585726216
Above,-81.37722953358966,-1517.3049809470333
Above,-81.25575414611036,-1517.0995871431662
Above,-83.2369671589351,-1494.853911110051
Above,-83.40992201965678,-1495.9391338581195
Above,-82.98816450397791,-1526.0306782873986
Above,-83.08473201741836,-1527.012969221351
Above,-83.06443292616214,-1483.2676107058978
Above,-83.20508325382235,-1483.172635470791
Above,-84.32413231586366,-1503.1296339878704
Above,-84.3732036618099,-1503.4772908001316
Above,-82.6600748250768,-1511.5090275593852
Above,-82.7948399885153,-1511.9476807993067
Above,-83.87704223519152,-1512.9165179196086
Above,-84.04672319396873,-1513.3417334066169
Above,-85.14257832903634,-1412.6660914052165
Above,-87.53336843542186,-1431.863194429767
Above,-83.35651045787625,-1428.0099171367988
Above,-86.53721543086718,-1431.6684456814512
Above,-85.77022785440828,-1397.142014393648
Above,-89.12062686554786,-1415.1224845750012
Above,-85.59147039920066,-1436.1935031252685
Above,-85.35181878304637,-1417.1221341135063
Above,-88.76129366073586,-1431.7688408850142
Above,-80.5734044900114,-1461.4962927750576
Above,-86.82780377796206,-1421.4731736702495
Above,-88.40079278443089,-1431.035512278849
Above,-84.73923789329224,-1422.3114160982536
Above,-84.5326805455669,-1423.921701470675
Above,-88.01469442728705,-1420.6986648435898
Above,-78.8357459978958,-1459.792818812766
Above,-86.30170313590186,-1447.5278211582413
Above,-84.36413449330287,-1428.4052344877293
Above,-87.64379512639019,-1425.2374833015604
Above,-87.51211875002804,-1444.1254751391666
Above,-87.09329176112458,-1423.1436613288101
Above,-84.10527666557073,-1458.6156751905598
Above,-85.719382810188,-1459.2382604049371
Above,-83.53117441384775,-1461.14840452196
Above,-83.96902286136444,-1451.2086703929356
Above,-88.1369549702093,-1469.554774699309
Above,-82.7700662034011,-1464.8365137435862
Above,-81.29138391133365,-1499.7439268332068
Above,-83.8598130529717,-1490.1614180007216
Above,-80.96757243043228,-1497.6070685805616
Above,-87.11747844464946,-1449.012382165537
Above,-83.49606764674276,-1468.4832367934837
Above,-84.97490565519503,-1442.40333853532
Above,-87.16982917617229,-1506.3785801497881
Above,-77.82557042390255,-1514.0288684434513
Above,-82.72620013890574,-1502.7736185506874
Above,-84.79445835117835,-1450.2900546513736
Above,-86.43834209033878,-1416.8142253934525
Above,-83.84798503713971,-1432.8250214787206
Above,-85.66152274483122,-1447.9959207188137
Above,-85.3592466787586,-1453.1480670902683
Above,-86.22177847215198,-1442.4970361662702
Above,-84.59300152929532,-1456.333778556899
Above,-86.76185586218062,-1432.132371627894
Above,-85.83380678434399,-1430.946167677991
Above,-85.75139795371064,-1436.499322178069
Above,-81.06070633304203,-1422.27855580259
Above,-83.54258060409475,-1449.9205087894961
Above,-87.18930820062262,-1448.3997166415422
Above,-84.85681135278028,-1439.9325993557413
Above,-84.2757685149686,-1428.5196526813622
Above,-84.21613821368346,-1464.711845993651
Above,-84.20031963977112,-1466.5372472190165
Above,-82.67276149144207,-1457.5157485108964
Above,-85.22798673613656,-1418.8827790286991
Above,-85.79066719392469,-1534.9862134926857
Above,-86.62750945231303,-1445.1792638980485
Above,-83.53400337142473,-1449.9883283061529
Above,-83.71638470304799,-1474.898941789469
Above,-85.62113717306569,-1488.8938523313018
Above,-81.89153598493013,-1474.1736125629368
Above,-79.71968636648623,-1504.5962229723164
Above,-81.63527520339021,-1503.6942297005112
Above,-80.72333881555548,-1518.6584775138608
Above,-81.82725136570713,-1502.5191256260935
Above,-81.7439901519684,-1514.9082374538345
Above,-80.51780848419841,-1499.099677855357
Above,-82.18616953905007,-1493.2717230106684
Above,-82.02330782548913,-1506.3136420678234
Above,-77.99884586013876,-1520.3439043423175
Above,-65.87273626087008,-1549.176876556797
Above,-80.06921286638284,-1519.9006278584418
Above,-77.13974621201118,-1490.6781152104015
Above,-67.69056617526948,-1527.389872123067
Below,-73.9554432318798,-1552.3850033772626
Below,-75.7623429731976,-1549.5047381801526
Above,-76.12514121601997,-1541.637480249729
WholePlant,-70.47791442383718,-1549.0866412115683
WholePlant,-69.64913575792775,-1548.797172117295
WholePlant,-68.54424142194956,-1550.1740712653834
Above,-65.20298966043727,-1550.762246594268
Above,-70.10489550054612,-1541.2247403342615
Above,-65.64348984822088,-1550.752513406374
Above,-68.45480712979192,-1548.6909335676312
Above,-79.0207206029443,-1500.6791032892988
Above,-79.03257753504138,-1501.6822004293297
Above,-83.92097567421708,-1471.3916982970006
Above,-83.69916285484827,-1470.1929616342375
Above,-79.6321809236719,-1499.2480270024982
Above,-79.6218210180368,-1498.7396684668613
Above,-79.61560971681827,-1498.859899002749
Above,-84.68982804304402,-1468.5995007950594
Above,-78.89042972193191,-1500.709194592988
Above,-83.79544983735131,-1473.2017158837439
Above,-84.35767794353134,-1468.7722913338785
WholePlant,-90.36606419677827,-1559.9687005262356
WholePlant,-87.332459471589,-1551.1623658953076
WholePlant,-84.89906729041797,-1553.1154633797792
WholePlant,-90.82175583020894,-1561.266339609905
WholePlant,-82.81854572412274,-1554.4110743950996
WholePlant,-82.2088988406297,-1553.6314829537253
Other,-79.01366119516818,-1544.8055875287967
Other,-81.87118207699586,-1546.4143548628074
Other,-74.36908706073973,-1552.8214250025862
Other,-74.57372597255586,-1552.1350890859214
Other,-75.0986110611188,-1551.4360187929055
Other,-82.98111542003917,-1548.5158533023618
Above,-75.91475029952959,-1561.6807255510619
Above,-65.03286107948583,-1551.326893898585
Above,-65.65580543563749,-1551.7894771137128
Above,-67.9086249034185,-1544.930666819264
Below,-65.15787497573784,-1551.4784657576943
Above,-65.34163181701089,-1550.6528988379653
Above,-64.97791021826498,-1551.3675515331772
Above,-65.10135330719362,-1550.7886095092638
Above,-65.01394797948508,-1551.2058436990988
Above,-64.92744360564791,-1551.31432248213
Other,-86.70818524842132,-1512.4847087885128
Above,-88.53703545471981,-1490.7018223002885
Above,-83.52218015521552,-1503.7878705209087
Above,-86.42181352133517,-1548.1905764583878
Above,-85.35455230215203,-1515.0312861177804
Above,-84.8356171399731,-1531.604422342936
Above,-87.53481926298598,-1539.0208076107454
Above,-89.3168055570016,-1498.191056825696
Above,-87.90988798587168,-1483.4966771567435
Above,-86.34629946523216,-1484.384073956455
Above,-86.81982109645713,-1517.6816859385867
Above,-86.98754184825847,-1516.9241148856079
Above,-85.98871629236366,-1507.2853288900046
WholePlant,-87.75145250039533,-1560.5137001916405
Above,-85.92373202765965,-1568.4682533353855
Above,-85.78816503052984,-1568.0421180446908
Above,-86.04122778521274,-1552.4950124280708
Above,-80.92097396452384,-1541.4416548473664
Above,-81.09583447493709,-1541.7239299391235
Above,-82.54383540763732,-1544.538829665956
Above,-85.75644677730313,-1564.7540186876897
Above,-85.69686918442143,-1564.932546733518
Below,-85.93614337619985,-1560.671842718503
Below,-86.75500061275149,-1561.4385003641573
Below,-83.11092646149822,-1557.4452755936236
Below,-82.6101092373374,-1556.8844290467287
Below,-81.7269531856094,-1556.7455115205614
WholePlant,-89.98381979458286,-1409.771679106149
WholePlant,-88.00950201402978,-1424.338191955815
WholePlant,-88.6809914141414,-1416.8999613488647
WholePlant,-93.00075020578662,-1486.069311964777
WholePlant,-92.82472351028156,-1486.0154755778854
WholePlant,-92.93827955932372,-1485.6226039949997
WholePlant,-92.96411832314521,-1486.3145750348924
WholePlant,-92.93059934818024,-1486.06179225866
WholePlant,-95.68810390497782,-1509.4912463261485
WholePlant,-95.66351045299758,-1509.3251791496173
WholePlant,-95.65065934954693,-1509.3366075747101
WholePlant,-95.70140289398918,-1509.4647682774291
WholePlant,-95.65674149357412,-1509.6694108004392
WholePlant,-94.53648618987039,-1500.288658909592
WholePlant,-94.5908443960483,-1500.1846406374573
WholePlant,-94.61719676332133,-1500.0952972620337
WholePlant,-94.60991002145234,-1500.1882121135668
WholePlant,-94.56080640131782,-1500.0427259653643
Below,-93.88558600623854,-1576.0405398820371
Below,-93.8945059196558,-1575.9321517524436
Below,-93.88260983951224,-1575.9055481084847
Below,-93.92386124990013,-1575.9761385639015
Below,-93.94427367613122,-1575.9156846065841
Below,-95.11814361406307,-1579.5523018361039
Below,-95.09419985840734,-1579.6180838107414
Below,-95.14638693227623,-1579.5813209240423
Below,-95.12194551676357,-1579.7838242073778
Below,-95.13624191463218,-1579.6451333357447
Below,-94.51820147900608,-1578.0475672606756
Below,-94.49279921062336,-1578.125486093781
Below,-94.53246442152913,-1578.4165351368674
Below,-94.54886500185674,-1578.20146002559
Below,-94.61335495657599,-1578.2103132711366
Above,-97.21083088498895,-1434.9668433829713
Above,-97.25594108465273,-1434.216050982706
Above,-97.22724484082131,-1434.2273600992999
Above,-97.21825767169798,-1435.03430628841
Above,-97.25803574406108,-1434.6177500858612
Above,-97.29445977362562,-1428.9803812673201
Above,-97.32893002601544,-1428.1266876732
Above,-97.32270379483293,-1428.5482091917288
Above,-97.28392645373702,-1427.9456627068155
Above,-97.31447074809772,-1428.8150290636036
Above,-98.5738207672225,-1420.4689470371143
Above,-98.54076151409353,-1420.5625443475094
Above,-98.39425133086897,-1420.4543710774306
Above,-98.52025903989589,-1420.8483104586692
Above,-98.41521407660778,-1420.0143729520987
Above,-87.68670999326747,-1572.7564511023595
Above,-87.68243318607045,-1572.9019913735128
Above,-87.68283627439092,-1572.7879798168926
Above,-87.730298053293,-1572.7436994210204
Above,-87.71571309313623,-1572.9514799251563
Above,-87.93093896111661,-1574.157735211022
Above,-87.87082680472237,-1574.0696624683528
Above,-87.85267998274865,-1573.8571302021448
Above,-87.9144800297018,-1574.0682217853418
Above,-87.95658432306918,-1574.347527641246
Above,-87.99214704368518,-1574.110538899575
Above,-88.02938939290547,-1574.1457971770037
Above,-87.78311681230227,-1573.8848813167572
Above,-88.09020130127315,-1574.0619330291804
Above,-87.81648296532332,-1573.9432177231247
Above,-98.4111493262659,-1594.9896865711803
Above,-98.40633335152079,-1595.2011177324723
Above,-98.45276797184549,-1595.1871393267393
Above,-98.40122042738983,-1595.1461672269536
Above,-98.43140703727288,-1595.1657053849372
Above,-98.8007294513281,-1596.8027076376588
Above,-98.79638121142669,-1596.6582064205709
Above,-98.8078656363809,-1596.7075905059621
Above,-98.78177210015154,-1596.7418798992733
Above,-98.83158424405295,-1596.6460292776983
Above,-98.79468379622415,-1593.8820567826713
Above,-98.83399528029184,-1593.837296116484
Above,-98.81754489352288,-1593.9369641257515
Above,-98.85235392845095,-1594.0253967172102
Above,-98.80087201654855,-1594.0418156879732
Above,-74.56493882335853,-1552.1022775928948
Above,-74.56973664349015,-1552.1834958180286
Above,-74.60207983766018,-1552.352606876729
Above,-74.57637278919265,-1552.3142622374778
Above,-74.54778063423157,-1552.3927296962668
Above,-75.48955433965664,-1552.7429569857131
Above,-75.50697108890546,-1552.410218975432
Above,-75.49768814063972,-1552.7290818943186
Above,-75.5570531480652,-1552.5441779732878
Above,-75.50143578549837,-1552.8560852190344
Above,-75.19513651856107,-1552.6136292440553
Above,-75.21135823377288,-1552.494028869679
