SampleID,family,tissue,stress,AboveBelow,VegetativeRepro,PC1,PC2
ERR2097046,Poaceae,seedling,healthy,WholePlant,WholePlant,-28.936206572014015,-1.5166903917908892
ERR2097047,Poaceae,seedling,healthy,WholePlant,WholePlant,-29.35879310620967,-1.9452321354770428
ERR2097048,Poaceae,seedling,healthy,WholePlant,WholePlant,-35.68226574127602,-1.0759944195489002
ERR2097049,Poaceae,seedling,healthy,WholePlant,WholePlant,-34.86253378917523,-0.9444456137471972
ERR2097050,Poaceae,seedling,healthy,WholePlant,WholePlant,-34.995761094167776,-1.0262685969498004
ERR2097051,Poaceae,seedling,healthy,WholePlant,WholePlant,-35.31681504980026,-1.092986105698365
ERR2097052,Poaceae,seedling,healthy,WholePlant,WholePlant,-35.10343197980189,-1.256953660395991
ERR2097038,Poaceae,seedling,healthy,WholePlant,WholePlant,-32.27397431104424,2.672100622929001
ERR2097053,Poaceae,seed,healthy,WholePlant,Reproductive,65.18542342670914,-54.29576889901604
ERR2097054,Poaceae,seed,healthy,WholePlant,Reproductive,65.20769472088008,-54.44479138597379
ERR2097055,Poaceae,seed,healthy,WholePlant,Reproductive,65.20909186374365,-53.718919890626445
ERR2097056,Poaceae,seed,healthy,WholePlant,Reproductive,65.21861797866248,-54.36045073331745
ERR2097057,Poaceae,seed,healthy,WholePlant,Reproductive,65.59274056270888,-54.203181342893785
ERR2097058,Poaceae,seed,healthy,WholePlant,Reproductive,62.479825930812055,-54.08862181867991
ERR2097059,Poaceae,seed,healthy,WholePlant,Reproductive,48.62849174323054,-56.19855455747178
ERR2097060,Poaceae,seed,healthy,WholePlant,Reproductive,49.17739578032027,-55.65435466956609
ERR2097061,Poaceae,seed,healthy,WholePlant,Reproductive,62.38749712419644,-53.982831461510706
ERR2097062,Poaceae,seed,healthy,WholePlant,Reproductive,62.942401519584216,-54.034878554586896
ERR2097063,Poaceae,seed,healthy,WholePlant,Reproductive,51.3677759453714,-55.677077602738336
ERR2097064,Poaceae,seed,healthy,WholePlant,Reproductive,51.02486921534471,-56.08755396873841
ERR2097065,Poaceae,seed,healthy,WholePlant,Reproductive,51.40292704442777,-56.587973897885725
ERR2097066,Poaceae,seed,healthy,WholePlant,Reproductive,51.135671936303424,-56.32558288284443
ERR2097067,Poaceae,seed,healthy,WholePlant,Reproductive,51.84398151354033,-56.13871583274041
SRR786524,Solanaceae,leaf,healthy,Above,Vegetative,37.58328527502856,29.757157725772146
SRR786525,Solanaceae,leaf,healthy,Above,Vegetative,36.05888819293256,28.971686849836193
SRR786540,Solanaceae,leaf,healthy,Above,Vegetative,11.86536817694361,29.402271612776868
SRR786541,Solanaceae,leaf,healthy,Above,Vegetative,11.880655426435483,29.45293365770439
SRR786542,Solanaceae,leaf,healthy,Above,Vegetative,14.565325808760779,28.841000162572822
SRR786508,Solanaceae,seed,healthy,WholePlant,Reproductive,19.920429702327127,28.734600967681754
SRR786509,Solanaceae,seed,healthy,WholePlant,Reproductive,10.778124755542876,22.693426172886962
SRR786507,Solanaceae,seed,healthy,WholePlant,Reproductive,10.19193389590296,22.864839885569904
SRR786547,Solanaceae,stem,healthy,Above,Vegetative,-4.687436004628045,-30.465166134024482
SRR786548,Solanaceae,stem,healthy,Above,Vegetative,-2.121683825259478,-30.36180616607132
SRR786526,Solanaceae,root,healthy,Below,Vegetative,-10.90826538763634,-49.32071635206969
SRR786527,Solanaceae,root,healthy,Below,Vegetative,-11.746870469165803,-49.40977419445887
SRR786543,Solanaceae,root,healthy,Below,Vegetative,3.8708300007117056,-46.239307540346395
SRR786544,Solanaceae,root,healthy,Below,Vegetative,0.5182672555001193,-47.59020569756602
SRR786535,Solanaceae,flower,healthy,Above,Reproductive,-30.23147794872312,-24.43161396340278
SRR786536,Solanaceae,flower,healthy,Above,Reproductive,-31.78259187901838,-24.06226042755351
SRR786537,Solanaceae,flower,healthy,Above,Reproductive,-32.02800799164371,-23.18541399992727
SRR786522,Solanaceae,fruit,healthy,Above,Reproductive,-24.980862562221905,-22.31400144007116
SRR786523,Solanaceae,fruit,healthy,Above,Reproductive,-24.555557718696342,-21.079518691356828
SRR786538,Solanaceae,fruit,healthy,Above,Reproductive,-3.091545051950467,-30.726259463573577
SRR786539,Solanaceae,fruit,healthy,Above,Reproductive,-3.9271419200777813,-32.22749690475929
SRR7652563,Solanaceae,leaf,drought,Above,Vegetative,12.253652571634689,25.625632549345685
SRR7652568,Solanaceae,leaf,drought,Above,Vegetative,9.906605227493069,30.594041833502544
SRR7652569,Solanaceae,leaf,drought,Above,Vegetative,12.64509300886409,23.948459607658787
SRR7652564,Solanaceae,leaf,cold,Above,Vegetative,5.919564526060292,-3.340475364764037
SRR7652570,Solanaceae,leaf,cold,Above,Vegetative,-0.40399946761510974,10.627301209678675
SRR7652571,Solanaceae,leaf,cold,Above,Vegetative,3.9153383506863033,-4.499385042695888
SRR8736644,Solanaceae,leaf,healthy,Above,Vegetative,35.38417650585661,7.3281711118574435
SRR8736653,Solanaceae,leaf,healthy,Above,Vegetative,64.52418307972223,30.301645618984246
SRR8736652,Solanaceae,leaf,healthy,Above,Vegetative,43.227660963957504,10.67149901003198
SRR8736633,Solanaceae,leaf,healthy,Above,Vegetative,20.646878360002503,-14.3334096952341
SRR8736631,Solanaceae,leaf,healthy,Above,Vegetative,48.570928855054134,25.09950559599956
SRR8736630,Solanaceae,leaf,healthy,Above,Vegetative,31.222563041714043,0.5240094750982831
SRR8736627,Solanaceae,leaf,healthy,Above,Vegetative,29.74840734166154,6.337673128295765
SRR8736626,Solanaceae,leaf,healthy,Above,Vegetative,50.3504852561003,27.263135299280254
SRR8736636,Solanaceae,leaf,healthy,Above,Vegetative,28.47239874718522,7.777017798855155
SRR8736637,Solanaceae,leaf,healthy,Above,Vegetative,57.08882856677815,26.481979226908862
SRR8736632,Solanaceae,leaf,healthy,Above,Vegetative,29.07610493561301,3.3365729833269833
SRR8736635,Solanaceae,leaf,healthy,Above,Vegetative,60.24559320090073,32.68295991951207
SRR8736634,Solanaceae,leaf,healthy,Above,Vegetative,23.550663966991678,-9.55208544855714
SRR8736629,Solanaceae,leaf,healthy,Above,Vegetative,27.769446926759553,-3.5570155778069266
SRR8736628,Solanaceae,leaf,healthy,Above,Vegetative,51.68706767685354,26.36957718501654
SRR3884597,Solanaceae,stem,healthy,Above,Vegetative,86.08322507998808,-19.6987561329207
SRR3884608,Solanaceae,leaf,healthy,Above,Vegetative,19.631661444934185,-34.14225510996958
SRR3884620,Solanaceae,stem,healthy,Above,Vegetative,52.23632277392618,-29.74773434018329
SRR3884631,Solanaceae,stem,healthy,Above,Vegetative,29.61819476949515,-33.41864326854269
SRR3884642,Solanaceae,root,healthy,Below,Vegetative,57.074774735785155,-23.665392603319525
SRR3884653,Solanaceae,leaf,healthy,Above,Vegetative,46.38220690715272,-41.24897418839246
SRR3884664,Solanaceae,fruit,healthy,Above,Reproductive,62.5277037982429,-33.207772066972
SRR3884677,Solanaceae,fruit,healthy,Above,Reproductive,94.714948917862,43.07562047325117
SRR3884678,Solanaceae,flower,healthy,Above,Reproductive,84.81934762913879,-11.800845058656426
SRR3884679,Solanaceae,fruit,healthy,Above,Reproductive,49.07474206355247,-34.79634668995085
SRR3884680,Solanaceae,leaf,healthy,Above,Vegetative,66.65737941378919,-28.404668796595807
SRR3884681,Solanaceae,fruit,healthy,Above,Reproductive,71.26337656076278,-34.33463854825005
SRR3884682,Solanaceae,fruit,healthy,Above,Reproductive,96.73893659372962,-55.64180812708111
SRR3884684,Solanaceae,fruit,healthy,Above,Reproductive,52.25280109313959,14.611714708054658
SRR3884685,Solanaceae,flower,healthy,Above,Reproductive,110.94487783211474,-35.50481680813257
SRR3884689,Solanaceae,fruit,healthy,Above,Reproductive,87.82247572003999,16.061198432215235
SRR3884686,Solanaceae,fruit,healthy,Above,Reproductive,67.23444191205674,-29.92100070302103
SRR3884687,Solanaceae,fruit,healthy,Above,Reproductive,70.88947000186103,-28.866923902255984
SRR3884690,Solanaceae,root,biotic,Below,Vegetative,44.534789484840196,-31.772933210352022
SRR1104129,Solanaceae,other,healthy,Other,Other,53.056811381011144,17.013262386679365
SRR5650714,Solanaceae,fruit,healthy,Above,Reproductive,79.14953049031695,-32.882923437509824
SRR5651526,Solanaceae,fruit,healthy,Above,Reproductive,64.00199514130307,-30.10859134418525
SRR5658205,Solanaceae,fruit,healthy,Above,Reproductive,59.37150126366245,-9.998576880372646
SRR5658226,Solanaceae,fruit,healthy,Above,Reproductive,55.12256629152792,-14.039429781566334
SRR12198798,Solanaceae,leaf,heat,Above,Vegetative,78.22081078872566,27.958349594795312
SRR12198797,Solanaceae,leaf,heat,Above,Vegetative,65.35696978430794,10.864924042058854
SRR12198796,Solanaceae,leaf,heat,Above,Vegetative,79.88930054126294,27.41353165841856
SRR6431642,Solanaceae,leaf,healthy,Above,Vegetative,69.95035876511663,15.09156234596315
SRR6431643,Solanaceae,leaf,healthy,Above,Vegetative,29.44678826142983,1.8027782497026381
SRR7444634,Solanaceae,leaf,salt,Above,Vegetative,82.31544854229045,35.55994244158891
SRR7444640,Solanaceae,leaf,salt,Above,Vegetative,76.67869331176922,30.931161281101225
SRR7444641,Solanaceae,leaf,salt,Above,Vegetative,84.11571131082113,34.90852363782185
SRR7444642,Solanaceae,leaf,salt,Above,Vegetative,88.85568707620389,36.14558953713646
SRR7444643,Solanaceae,leaf,salt,Above,Vegetative,94.32242538294945,38.11988525141313
SRR7444655,Solanaceae,leaf,salt,Above,Vegetative,92.38399342239725,39.13273065598938
SRR7444635,Solanaceae,leaf,salt,Above,Vegetative,72.9113819908855,23.664322270496093
SRR7444636,Solanaceae,leaf,salt,Above,Vegetative,67.70892594528782,26.040610874639288
SRR7444637,Solanaceae,leaf,salt,Above,Vegetative,68.23742574961338,27.725816603135176
SRR7444654,Solanaceae,leaf,salt,Above,Vegetative,59.165604930785,22.324458802305607
SRR7444656,Solanaceae,leaf,salt,Above,Vegetative,71.70944083594738,30.816551236115743
SRR7444657,Solanaceae,leaf,salt,Above,Vegetative,75.54530464299678,30.200290104803017
SRR7444644,Solanaceae,root,salt,Below,Vegetative,87.6080589654178,-56.618134666792834
SRR7444645,Solanaceae,root,salt,Below,Vegetative,91.69916861289447,-56.55122406282521
SRR7444646,Solanaceae,root,salt,Below,Vegetative,98.80877476682721,-54.57132735951134
SRR7444650,Solanaceae,root,salt,Below,Vegetative,85.38120955648327,-55.07942896649262
SRR7444651,Solanaceae,root,salt,Below,Vegetative,97.98735290061956,-52.919320661637435
SRR7444652,Solanaceae,root,salt,Below,Vegetative,103.89026265027678,-51.545254160086806
SRR7444647,Solanaceae,root,salt,Below,Vegetative,85.49136185804414,-60.71692732968869
SRR7444648,Solanaceae,root,salt,Below,Vegetative,94.24117421858492,-59.27705204268713
SRR7444649,Solanaceae,root,salt,Below,Vegetative,88.65480406232626,-60.06392841208051
SRR7444638,Solanaceae,root,salt,Below,Vegetative,94.27310494887124,-58.92674787448628
SRR7444639,Solanaceae,root,salt,Below,Vegetative,89.58870086872128,-59.57502882876287
SRR7444653,Solanaceae,root,salt,Below,Vegetative,81.10759879572224,-61.86663023936486
SRR122108,Solanaceae,stem,healthy,Above,Vegetative,62.57688489827296,-43.596607105039524
SRR124130,Solanaceae,stem,healthy,Above,Vegetative,95.9978572541772,-39.650725593397425
SRR122109,Solanaceae,other,healthy,Other,Other,89.7566373234446,-48.518776937524926
SRR122114,Solanaceae,other,healthy,Other,Other,128.8641983871963,-42.33928073342877
SRR122136,Solanaceae,other,healthy,Other,Other,130.96906026812545,-35.41237906180755
SRR122110,Solanaceae,fruit,healthy,Above,Reproductive,110.15571523550607,-28.8548070180217
SRR122111,Solanaceae,flower,healthy,Above,Reproductive,117.14146580053396,-18.473984341159525
SRR122112,Solanaceae,seedling,healthy,WholePlant,WholePlant,68.13920343540785,-21.80438480974372
SRR122133,Solanaceae,seedling,healthy,WholePlant,WholePlant,34.21965450880786,-24.941419202815915
SRR122113,Solanaceae,other,healthy,Other,Other,42.66240753413323,-39.74080318765315
SRR122123,Solanaceae,other,healthy,Other,Other,89.5338948874614,-34.26597351025003
SRR122115,Solanaceae,seedling,heat,WholePlant,WholePlant,72.22496325161814,-7.1572667159819545
SRR122116,Solanaceae,leaf,biotic,Above,Vegetative,100.04355445863166,-9.658566784337104
SRR122117,Solanaceae,seedling,other,WholePlant,WholePlant,74.6084797483466,3.965135697900288
SRR122118,Solanaceae,root,healthy,Below,Vegetative,70.63724822217497,-17.096623088924034
SRR122122,Solanaceae,root,healthy,Below,Vegetative,62.98862034171939,-8.14121635758332
SRR122119,Solanaceae,seedling,other,WholePlant,WholePlant,72.71243311973035,1.575504629712134
SRR122120,Solanaceae,seedling,salt,WholePlant,WholePlant,65.85845122244193,2.971780929025342
SRR122121,Solanaceae,flower,healthy,Above,Reproductive,68.4423613209269,-0.7953050055022294
SRR122124,Solanaceae,flower,healthy,Above,Reproductive,60.09410137941454,-5.018987421279503
SRR124131,Solanaceae,flower,healthy,Above,Reproductive,86.75318474742146,-3.38424181518596
SRR122125,Solanaceae,leaf,biotic,Above,Vegetative,124.92590993929429,-21.863080365355685
SRR122126,Solanaceae,seedling,healthy,WholePlant,WholePlant,60.40215901499573,1.2692993562541701
SRR122127,Solanaceae,fruit,healthy,Above,Reproductive,97.59737177506035,-21.083745651024454
SRR122128,Solanaceae,seedling,other,WholePlant,WholePlant,58.66671942233316,3.0134094415143604
SRR122129,Solanaceae,leaf,other,Above,Vegetative,84.50000796152504,31.888002286775503
SRR122134,Solanaceae,leaf,other,Above,Vegetative,101.73178660884041,31.428726901259328
SRR122130,Solanaceae,stem,healthy,Above,Vegetative,118.65316398216355,2.9125229586289443
SRR122139,Solanaceae,stem,healthy,Above,Vegetative,72.80657579956825,0.41560710183127236
SRR122131,Solanaceae,seedling,healthy,WholePlant,WholePlant,95.23984817831753,2.8246037809729083
SRR122132,Solanaceae,fruit,healthy,Above,Reproductive,99.03771272858155,-30.361100764968494
SRR122135,Solanaceae,leaf,biotic,Above,Vegetative,96.6912204318694,-10.981463320197246
SRR122137,Solanaceae,flower,healthy,Above,Reproductive,87.54699240431526,-20.94590799502247
SRR122138,Solanaceae,seedling,other,WholePlant,WholePlant,74.13367173318257,-3.4025756830238585
SRR122140,Solanaceae,leaf,healthy,Above,Vegetative,85.11923618296078,-12.2609747683263
SRR124121,Solanaceae,seedling,other,WholePlant,WholePlant,96.64925997749182,5.025111704170031
SRR124126,Solanaceae,leaf,healthy,Above,Vegetative,98.9571943499891,36.14329176342827
SRR124127,Solanaceae,seedling,healthy,WholePlant,WholePlant,80.61821866835996,10.90065329346262
SRR124132,Solanaceae,flower,healthy,Above,Reproductive,93.12486238274343,-3.550554839832696
SRR124138,Solanaceae,leaf,other,Above,Vegetative,99.95701361401987,25.558825437521367
DRR003148,Poaceae,root,healthy,Below,Vegetative,1.5041501684772807,-70.35103850516631
DRR003149,Poaceae,root,healthy,Below,Vegetative,0.90623482049542,-68.4882742106189
DRR003150,Poaceae,root,healthy,Below,Vegetative,5.0162819054156325,-68.40708391764485
DRR003151,Poaceae,root,phosphorus,Below,Vegetative,7.387294810037244,-68.70526872261182
DRR003153,Poaceae,root,phosphorus,Below,Vegetative,3.566206895175323,-67.45801501670081
DRR003154,Poaceae,root,phosphorus,Below,Vegetative,23.807064004350686,31.65875255179784
DRR003152,Poaceae,stem,phosphorus,Above,Vegetative,10.168705968237806,-71.16693537388552
DRR003158,Poaceae,stem,phosphorus,Above,Vegetative,10.59805637349155,18.636651712573396
DRR003159,Poaceae,stem,phosphorus,Above,Vegetative,13.10412438824917,21.327334539121548
DRR003155,Poaceae,stem,healthy,Above,Vegetative,21.146843110799743,31.920083917636305
DRR003156,Poaceae,stem,healthy,Above,Vegetative,20.920385030337663,32.60297657144611
DRR003157,Poaceae,stem,healthy,Above,Vegetative,26.812500465487435,28.008403515882122
ERR3668573,Poaceae,seed,healthy,WholePlant,Reproductive,59.34141941672796,-20.79368206245357
ERR3668574,Poaceae,seed,healthy,WholePlant,Reproductive,218.61799657413547,-25.85884886161149
ERR3668575,Poaceae,seed,healthy,WholePlant,Reproductive,124.10129069390209,-43.36255049452305
ERR3668576,Poaceae,seed,heat,WholePlant,Reproductive,54.64766747260196,-25.31360034780057
ERR3668577,Poaceae,seed,heat,WholePlant,Reproductive,62.77794156490896,-21.84414217090518
ERR3668578,Poaceae,seed,heat,WholePlant,Reproductive,83.71407916943942,-11.604097837743076
ERR3668579,Poaceae,seed,healthy,WholePlant,Reproductive,27.12736760902723,-40.024234866429566
ERR3668580,Poaceae,seed,healthy,WholePlant,Reproductive,69.80006503208567,-20.625562934127615
ERR3668581,Poaceae,seed,healthy,WholePlant,Reproductive,38.98480432861845,-46.379915095564776
ERR3668582,Poaceae,seed,heat,WholePlant,Reproductive,94.03791733375702,-42.0398894053744
ERR3668583,Poaceae,seed,heat,WholePlant,Reproductive,75.83971889844587,-36.64932383362518
ERR3668584,Poaceae,seed,heat,WholePlant,Reproductive,79.53980577337613,-32.128900206600235
ERR3668585,Poaceae,seed,healthy,WholePlant,Reproductive,70.88391028456097,-9.84487167518703
ERR3668586,Poaceae,seed,healthy,WholePlant,Reproductive,67.61040075958921,-18.700677593749305
ERR3814222,Poaceae,flower,healthy,Above,Reproductive,27.250590097369958,-45.33834777522863
ERR3814223,Poaceae,flower,healthy,Above,Reproductive,32.733976456465435,-44.27206211915813
ERR3814224,Poaceae,flower,healthy,Above,Reproductive,36.27696685106601,-40.44793280142654
ERR3814225,Poaceae,flower,healthy,Above,Reproductive,4.257900847566053,-55.91532168203161
ERR3814226,Poaceae,flower,healthy,Above,Reproductive,6.19900275808517,-52.41457633322289
ERR3814227,Poaceae,flower,healthy,Above,Reproductive,75.5839074928874,-59.6240902777587
ERR392055,Poaceae,seed,healthy,WholePlant,Reproductive,109.9038269887565,-56.16515612710423
ERR392057,Poaceae,seed,healthy,WholePlant,Reproductive,203.87663337944156,-37.32303564791841
ERR392061,Poaceae,seed,healthy,WholePlant,Reproductive,113.96120248519028,-54.73808332949898
ERR392072,Poaceae,seed,healthy,WholePlant,Reproductive,93.82548252966731,-55.09839821973503
ERR392056,Poaceae,seed,healthy,WholePlant,Reproductive,135.19750036528148,-53.087743608383846
ERR392058,Poaceae,seed,healthy,WholePlant,Reproductive,110.77635836780291,-58.50769764343338
ERR392070,Poaceae,seed,healthy,WholePlant,Reproductive,144.82397985871785,-50.72582362742057
ERR392077,Poaceae,seed,healthy,WholePlant,Reproductive,112.70142258337307,-57.54524309553474
ERR392059,Poaceae,seed,healthy,WholePlant,Reproductive,89.4316332238136,-56.90580303968503
ERR392078,Poaceae,seed,healthy,WholePlant,Reproductive,92.84828297917291,-56.1177215456816
ERR392080,Poaceae,seed,healthy,WholePlant,Reproductive,72.36439559109239,-61.59531994884631
ERR392081,Poaceae,seed,healthy,WholePlant,Reproductive,74.77492204732421,-61.09788828485239
ERR392082,Poaceae,seed,healthy,WholePlant,Reproductive,93.85538458784406,-56.110370925086265
ERR392084,Poaceae,seed,healthy,WholePlant,Reproductive,93.2270998510283,-56.31895763845796
ERR392060,Poaceae,seed,healthy,WholePlant,Reproductive,96.83320395982538,-59.729907380535764
ERR392067,Poaceae,seed,healthy,WholePlant,Reproductive,140.1829822882579,-48.63104996361256
ERR392069,Poaceae,seed,healthy,WholePlant,Reproductive,108.46337024023903,-57.68854625866659
ERR392071,Poaceae,seed,healthy,WholePlant,Reproductive,136.51917651535578,-49.81193478605766
ERR392062,Poaceae,seed,healthy,WholePlant,Reproductive,164.0360411449169,-48.46442914791539
ERR392065,Poaceae,seed,healthy,WholePlant,Reproductive,136.09951629281,-53.503287643421565
ERR392066,Poaceae,seed,healthy,WholePlant,Reproductive,167.33823071597968,-47.223862244124945
ERR392079,Poaceae,seed,healthy,WholePlant,Reproductive,133.95181649596793,-54.755466331338944
ERR392063,Poaceae,seed,healthy,WholePlant,Reproductive,169.2618086375662,-42.756334247780586
ERR392074,Poaceae,seed,healthy,WholePlant,Reproductive,161.87392498390474,-44.2556197077319
ERR392075,Poaceae,seed,healthy,WholePlant,Reproductive,159.82704647942037,-45.05107945378787
ERR392076,Poaceae,seed,healthy,WholePlant,Reproductive,171.84809369888094,-41.89218538334155
ERR392064,Poaceae,seed,healthy,WholePlant,Reproductive,135.59736742933904,-49.94775326399602
ERR392068,Poaceae,seed,healthy,WholePlant,Reproductive,134.30900650316596,-50.15939271330424
ERR392073,Poaceae,seed,healthy,WholePlant,Reproductive,140.7424120216532,-50.53531112071878
ERR392083,Poaceae,seed,healthy,WholePlant,Reproductive,140.1048002022471,-50.43316882645654
SRR1542404,Poaceae,leaf,healthy,Above,Vegetative,82.29855297746234,27.074497009796904
SRR1542405,Poaceae,leaf,healthy,Above,Vegetative,113.2434627674022,26.483963701349214
SRR1542406,Poaceae,leaf,drought,Above,Vegetative,126.53896226582734,22.533449740994932
SRR1542407,Poaceae,leaf,drought,Above,Vegetative,83.71275358265737,21.027557903708242
SRR1542408,Poaceae,leaf,drought,Above,Vegetative,144.97483736380084,6.175880967280363
SRR1542409,Poaceae,leaf,drought,Above,Vegetative,135.23172067207014,6.181513768418048
SRR1542410,Poaceae,leaf,heat,Above,Vegetative,170.53005927324483,20.83645136423025
SRR1542411,Poaceae,leaf,heat,Above,Vegetative,132.92920594386717,21.415046885637246
SRR1542412,Poaceae,leaf,heat,Above,Vegetative,90.58541699691087,17.57259793429962
SRR1542413,Poaceae,leaf,heat,Above,Vegetative,82.93896409123518,16.875895328300288
SRR1542414,Poaceae,leaf,other,Above,Vegetative,152.99305833787628,24.022025971202922
SRR1542415,Poaceae,leaf,other,Above,Vegetative,159.87195237652108,23.71564688837671
SRR1542416,Poaceae,leaf,other,Above,Vegetative,100.9591944989516,18.865245072400853
SRR1542417,Poaceae,leaf,other,Above,Vegetative,100.9591944989516,18.865245072400853
SRR6802606,Poaceae,flower,healthy,Above,Reproductive,28.686585830173644,-54.577079336398405
SRR6802612,Poaceae,flower,healthy,Above,Reproductive,27.40948849235839,-55.01933237046567
SRR6802607,Poaceae,flower,healthy,Above,Reproductive,46.37131051607557,-57.45565920613408
SRR6802613,Poaceae,flower,healthy,Above,Reproductive,33.99138689348833,-59.18011023504575
SRR6802608,Poaceae,stem,healthy,Above,Vegetative,33.32984483785216,-21.768600469926636
SRR6802615,Poaceae,stem,healthy,Above,Vegetative,40.29417217221249,-20.591051630380356
SRR6802609,Poaceae,flower,healthy,Above,Reproductive,17.096251122247534,-25.167329967447046
SRR6802610,Poaceae,flower,healthy,Above,Reproductive,16.690257903313185,-25.150019310862312
SRR6802611,Poaceae,flower,healthy,Above,Reproductive,14.115767044985395,2.1813580490875233
SRR6802614,Poaceae,flower,healthy,Above,Reproductive,16.152651115142508,2.2334676751996505
SRR7755529,Poaceae,root,healthy,Below,Vegetative,81.54891650229057,-70.76059719217645
SRR7755530,Poaceae,root,healthy,Below,Vegetative,76.30932087624858,-66.86248758205204
SRR7755531,Poaceae,root,salt,Below,Vegetative,89.71299223106514,-71.06657962419688
SRR7755532,Poaceae,root,salt,Below,Vegetative,88.95539723207351,-70.37850268631539
SRR3735179,Fabaceae,seed,healthy,WholePlant,Reproductive,70.02564049962527,-52.39275155165284
SRR3735193,Fabaceae,seed,healthy,WholePlant,Reproductive,53.15939127578317,-55.45719078495353
SRR3735547,Fabaceae,seed,healthy,WholePlant,Reproductive,46.54108451187287,-52.23593177297945
SRR3735572,Fabaceae,seed,healthy,WholePlant,Reproductive,52.09217258566943,-45.455187143014804
SRR3735589,Fabaceae,seed,drought,WholePlant,Reproductive,110.8766325594925,-44.64640761220504
SRR3735674,Fabaceae,seed,drought,WholePlant,Reproductive,91.04859693815779,-42.002202169925525
SRR3735739,Fabaceae,seed,drought,WholePlant,Reproductive,41.419202726291545,-31.964136851958962
SRR3735764,Fabaceae,seed,drought,WholePlant,Reproductive,40.579257120604574,-30.73070105927149
SRR4425615,Vitaceae,fruit,drought,Above,Reproductive,58.741145127848746,-22.050366236282255
SRR4425616,Vitaceae,fruit,drought,Above,Reproductive,61.72688519721229,-20.259589441587472
SRR4425621,Vitaceae,fruit,drought,Above,Reproductive,56.61457716922474,-21.917641941203165
SRR4425617,Vitaceae,fruit,healthy,Above,Reproductive,100.6814097165867,-18.32694763521539
SRR4425618,Vitaceae,fruit,healthy,Above,Reproductive,102.47055050278884,-17.991167442637856
SRR4425624,Vitaceae,fruit,healthy,Above,Reproductive,98.76366519162036,-22.01062834737129
SRR4425619,Vitaceae,fruit,healthy,Above,Reproductive,58.95293802439593,-21.700327760506
SRR4425620,Vitaceae,fruit,healthy,Above,Reproductive,53.012321218625125,-24.142876176593493
SRR4425622,Vitaceae,fruit,healthy,Above,Reproductive,52.02863655127083,-23.386154394237067
SRR4425623,Vitaceae,fruit,drought,Above,Reproductive,92.68750911387012,-17.788364273051712
SRR4425629,Vitaceae,fruit,drought,Above,Reproductive,85.91983863588506,-18.77220460001331
SRR4425630,Vitaceae,fruit,drought,Above,Reproductive,95.74336855656794,-19.687926319416068
SRR4425625,Vitaceae,fruit,drought,Above,Reproductive,139.76652453902062,-29.536026664349844
SRR4425627,Vitaceae,fruit,drought,Above,Reproductive,123.84760554801301,-29.114061741449582
SRR4425628,Vitaceae,fruit,drought,Above,Reproductive,131.54816127209344,-29.723350350476203
SRR4425626,Vitaceae,fruit,healthy,Above,Reproductive,117.31318753099467,-31.049655902689622
SRR4425631,Vitaceae,fruit,healthy,Above,Reproductive,121.2238380595304,-30.08817503504471
SRR4425632,Vitaceae,fruit,healthy,Above,Reproductive,125.7659783785594,-29.36287648437719
SRR4425633,Vitaceae,fruit,healthy,Above,Reproductive,106.41519889288955,-39.63706731923125
SRR4425634,Vitaceae,fruit,healthy,Above,Reproductive,98.18450423026268,-41.29955557041981
SRR4425641,Vitaceae,fruit,healthy,Above,Reproductive,101.53397985147271,-41.69169205035901
SRR4425635,Vitaceae,fruit,drought,Above,Reproductive,100.59203409350152,-39.33248847844749
SRR4425636,Vitaceae,fruit,drought,Above,Reproductive,95.21393583211002,-41.87303111300483
SRR4425640,Vitaceae,fruit,drought,Above,Reproductive,94.96195902556481,-40.61914405264052
SRR4425637,Vitaceae,fruit,healthy,Above,Reproductive,86.53751216548055,-42.4025625863647
SRR4425638,Vitaceae,fruit,healthy,Above,Reproductive,96.85825718123093,-39.194165592230064
SRR4425639,Vitaceae,fruit,healthy,Above,Reproductive,96.0381749181291,-41.703443036678706
SRR4425642,Vitaceae,fruit,drought,Above,Reproductive,112.36235501482938,-37.88219971330863
SRR4425643,Vitaceae,fruit,drought,Above,Reproductive,119.98317270060821,-36.452070371621645
SRR4425644,Vitaceae,fruit,drought,Above,Reproductive,112.74920654490657,-38.929422102150006
SRR6026698,Vitaceae,leaf,cold,Above,Vegetative,40.06239999153812,18.21405430432646
SRR6026738,Vitaceae,leaf,cold,Above,Vegetative,39.62130770626661,17.09417243991992
SRR6026746,Vitaceae,leaf,cold,Above,Vegetative,39.70240502489861,15.982428185822808
SRR6026697,Vitaceae,leaf,cold,Above,Vegetative,64.06729386036731,8.146895615125267
SRR6026739,Vitaceae,leaf,cold,Above,Vegetative,63.15920374336386,5.632332776677614
SRR6026747,Vitaceae,leaf,cold,Above,Vegetative,71.73042184911394,-0.8482956871409657
SRR6026699,Vitaceae,leaf,healthy,Above,Vegetative,45.58926964621958,11.160412274493762
SRR6026737,Vitaceae,leaf,healthy,Above,Vegetative,44.43226357157941,10.851961801938272
SRR6026749,Vitaceae,leaf,healthy,Above,Vegetative,46.98376031368367,11.514767813929216
SRR6026700,Vitaceae,leaf,cold,Above,Vegetative,78.80824837211998,3.7102974243310083
